0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10764,10764,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.CC1CCCCC1O>>[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CC1CCCCC1=O,,,2.0,4.293647706779268,1.444940476190476,19.0,8.0,,,1144.60702954409,5.0,,,344.55999999999995,7.612559999999991,,,4.0,3.35189834712041,1.0238095238095237,26.0,12.0,,,967.2123633399999,7.0,,,460.14,-5.452449999999997
10765,10765,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.C[C@H]1CC[C@@H](CC1)O>>[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CC1CCC(=O)CC1,,,2.0,4.110280835489652,0.4761904761904761,19.0,8.0,,,847.1427076760001,6.0,,,358.38999999999993,-3.206449999999995,,,7.0,2.8470309723030267,1.4285714285714286,23.0,11.0,,,1030.3575710239998,9.0,,,412.45,-1.521429999999997
10766,10766,C[C@@H](C1=CC=CC=C1)O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>[H].CC(=O)c1ccccc1.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,2.0,3.9692436347651534,0.6984126984126984,19.0,10.0,,,865.17653322409,6.0,,,381.5799999999999,-3.015149999999995,,,7.0,2.975202667846361,1.0,23.0,10.0,,,1018.3112895279999,10.0,,,379.42,-1.353859999999997
10774,10774,CCCCC[C@H](C)O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>[H].CCCCCC(C)=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,2.0,4.61228340150735,0.4761904761904761,19.0,8.0,,,901.11444224,6.0,,,358.38999999999993,-2.789149999999995,,,4.0,3.21668789135145,1.0238095238095237,25.0,11.0,,,951.2174487199999,7.0,,,439.91,-4.424849999999997
10777,10777,[H].c1cc(cc(c1)Br)C=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>c1cc(cc(c1)Br)CO.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N,,,3.0,4.443036682507733,0.746031746031746,20.0,10.0,,,921.1644664319998,6.0,,,380.94,-2.1011399999999965,,,2.0,4.0491989010433915,0.4761904761904761,19.0,8.0,,,845.1225789480001,6.0,,,358.38999999999993,-2.831249999999995
10779,10779,c1cc(cc(c1)C#N)C=O.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>c1cc(cc(c1)C#N)CO.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N,,,3.0,3.8900366402673,0.746031746031746,20.0,10.0,,,865.1726031399999,6.0,,,380.94,-2.143239999999997,,,2.0,3.9296537039515314,0.4761904761904761,19.0,8.0,,,845.1225789480001,6.0,,,358.38999999999993,-2.831249999999995
10787,10787,[H].c1ccc(c(c1)C=O)Cl.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>c1ccc(c(c1)CO)Cl.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,5.34192003856891,1.0555555555555556,8.0,6.0,,,378.095569312,2.0,,,170.54,-1.6610099999999999,,,3.0,3.752221603919041,1.3333333333333335,26.0,13.0,,,870.1582568120001,7.0,,,468.1,-7.118469999999995
10788,10788,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Cc1ccc(cc1)C(=O)C=O.[H]>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Cc1ccc(cc1)C(=O)CO,,,2.0,4.840749244753669,1.2878787878787878,12.0,9.0,,,515.10345718209,3.0,,,264.85,-4.55461,,,2.0,4.633168602651114,1.2878787878787878,14.0,8.0,,,529.0832703180001,3.0,,,276.04,-4.32662
10791,10791,Cc1cccc(C=O)c1.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>Cc1cccc(CO)c1.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,5.0,4.221101786256225,1.6954022988505746,7.0,5.0,,,591.426079228,5.0,,,127.45,4.900100000000009,,,5.0,4.122843982651221,1.7000000000000002,8.0,6.0,,,684.4002347820001,5.0,,,173.98,5.294700000000008
10794,10794,[H].c1cc(cc(c1)C#N)C=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>c1cc(cc(c1)C#N)CO.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,5.4429979847919405,1.0555555555555556,8.0,6.0,,,378.095569312,2.0,,,170.54,-1.6610099999999999,,,1.0,5.380164521466465,0.8333333333333334,9.0,5.0,,,439.02024925391004,2.0,,,193.88,-1.84781
10798,10798,[H].c1cc(cc(c1)Br)C=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>c1cc(cc(c1)Br)CO.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,5.995998027032373,1.0555555555555556,8.0,6.0,,,434.087432604,2.0,,,170.54,-1.6189099999999998,,,1.0,5.499709718558327,0.8333333333333334,9.0,5.0,,,439.02024925391004,2.0,,,193.88,-1.84781
10805,10805,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1cc(ccc1C(=O)C=O)Cl>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1cc(ccc1C(=O)CO)Cl,,,2.0,5.648118166879257,0.9761904761904762,8.0,4.0,,,301.09234250400004,2.0,,,141.36,-2.26,,,2.0,5.3704015571270265,0.9583333333333334,10.0,6.0,,,424.04067723400004,2.0,,,225.19,-2.8007
10806,10806,Cc1ccc(C=O)cc1.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]>>Cc1ccc(CO)cc1.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,5.7103885936412,0.8333333333333334,8.0,6.0,,,340.10324153600004,3.0,,,160.31,-1.6579399999999997,,,1.0,6.172743655449671,1.5555555555555556,10.0,7.0,,,570.244128066,1.0,,,220.51,2.4564000000000044
10807,10807,[H].O=CCc1ccccc1.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>OCCc1ccccc1.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,2.700156133679265,0.8333333333333334,6.0,4.0,,,198.05451487191002,1.0,,,107.22,-5.8967,,,3.0,4.767983744700469,1.7083333333333335,9.0,5.0,,,397.11378259800006,3.0,,,174.06,-2.0841
10808,10808,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1cc(ccc1C(=O)C=O)Br>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1cc(ccc1C(=O)CO)Br,,,2.0,5.418824769887773,1.0833333333333335,9.0,5.0,,,330.1188916,2.0,,,167.38,-2.9311,,,1.0,5.751178389544894,0.9761904761904762,10.0,7.0,,,398.061412678,2.0,,,203.44,-3.17703
10816,10816,[H].O=Cc1ccc2ccccc2(c1).NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>OCc1ccc2ccccc2(c1).NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,6.322898477133262,1.4833333333333334,9.0,7.0,,,517.30127264,1.0,,,184.98,1.4816000000000034,,,1.0,6.88026011610572,1.3833333333333333,7.0,5.0,,,802.51487061,1.0,,,153.75,10.937799999999969
10818,10818,[H].[H]C([H])=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CO,,,2.0,4.794420779726845,1.3333333333333335,15.0,9.0,,,462.14723158800007,4.0,,,266.73,-5.4965399999999995,,,1.0,4.582883779630052,1.8333333333333335,9.0,7.0,,,319.066832406,1.0,,,200.0,-3.9588
10819,10819,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCCCC=O.[H]>>CCCCCCCCO.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,2.0,4.222116339913872,1.4333333333333333,25.0,13.0,,,1014.1969867819998,4.0,,,470.85,-4.468929999999996,,,2.0,4.090060278126131,1.4102564102564101,27.0,15.0,,,1137.145321512,4.0,,,554.6800000000001,-5.009629999999991
10820,10820,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Cc1cc(c(c(c1)C)C(=O)C=O)C>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Cc1cc(c(c(c1)C)C(=O)CO)C,,,1.0,5.581712011325402,0.9761904761904762,8.0,5.0,,,303.107992568,2.0,,,136.68,-2.42472,,,1.0,5.571264505854003,1.0833333333333335,10.0,7.0,,,412.07706274200007,2.0,,,203.44,-2.78693
10825,10825,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1ccc(cc1)c2ccc(cc2)C(=O)C=O>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1ccc(cc1)c2ccc(cc2)C(=O)CO,,,1.0,5.393959586042074,1.0833333333333335,8.0,5.0,,,317.12364263200004,2.0,,,136.68,-2.0346200000000003,,,1.0,6.4535122715292115,1.3333333333333335,11.0,8.0,,,432.07812536200004,1.0,,,263.24,-4.445099999999998
10829,10829,[H].O=Cc1cccc2ccccc12.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>OCc1cccc2ccccc12.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,3.0,4.86464184449013,1.7619047619047619,17.0,12.0,,,562.198323692,3.0,,,305.62,-8.154099999999993,,,2.0,4.726212893039598,1.3717948717948718,15.0,11.0,,,624.085652,3.0,,,319.89,-4.938720000000001
10853,10853,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CCC=O>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,3.0,5.617097805617467,1.476190476190476,20.0,9.0,,,818.17939243609,6.0,,,372.62999999999994,-3.630439999999995,,,5.0,3.6621675122189883,0.7238095238095239,23.0,12.0,,,850.1558515079998,7.0,,,441.0,-5.542429999999996
10858,10858,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(=O)CCC23([H])))).[H]>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C23(CCC1([H])(C4([H])(CCC(=O)C4(C)(CCC1([H])C3(C)(CCC(=O)C2))))),,,2.0,4.207004840883354,1.5133333333333334,26.0,14.0,,,1032.2075514659998,4.0,,,491.0799999999999,-5.274129999999993,,,2.0,3.94307448265896,1.6171171171171173,27.0,15.0,,,1279.3538577240001,4.0,,,537.6099999999999,-0.5884299999999989
10859,10859,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(O)CCC23([H]))))>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,,,1.0,7.150533993451022,1.5,12.0,10.0,,,389.093130352,1.0,,,262.74,-6.301500000000001,,,1.0,5.589582085524192,0.8333333333333334,9.0,5.0,,,426.01187564200006,2.0,,,187.89,-1.22931
10860,10860,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C(=O)c1ccccc1(C(O)=O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCc1ccccc1(C(O)=O),,,2.0,4.57446702010061,1.1515151515151516,17.0,12.0,,,658.1739656680899,5.0,,,308.05,-6.092999999999999,,,1.0,6.786097005095703,1.3333333333333335,12.0,7.0,,,447.06576352991004,1.0,,,290.75,-8.293199999999997
10862,10862,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).O=C2C=Cc1ccccc1C2(=O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Oc2ccc1ccccc1c2(O),,,4.0,3.8864565385514234,1.5952380952380953,25.0,12.0,,,850.1796662439998,6.0,,,403.21000000000004,-6.95562999999999,,,2.0,5.304274608647835,1.7745098039215685,17.0,12.0,,,969.4463317440001,2.0,,,366.06,2.0180000000000047
10863,10863,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).O=C1Nc2ccccc2(C1(=O))>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Oc1nc2ccccc2(c1(O)),,,1.0,6.8781142305365055,1.3333333333333335,10.0,8.0,,,368.13051890400004,1.0,,,242.73000000000002,-5.510799999999998,,,3.0,4.399306858290501,1.5333333333333332,25.0,16.0,,,888.1562507240001,4.0,,,496.89000000000004,-8.67671999999999
10864,10864,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C23(CCC4(C)(C(=O)C(=O)CC4([H])(C3([H])(CCc1cc(O)ccc12))))>>C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC(C2=O)O)O.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,2.700156133679265,0.8333333333333334,6.0,4.0,,,193.05808849209,1.0,,,137.72,-3.3813,,,1.0,5.980438530234991,1.4333333333333333,10.0,7.0,,,389.07231171,1.0,,,234.14,-3.5187999999999997
10868,10868,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCC(=O)C=CC1C(O)CC(=O)C1(CC=CCCCC(O)=O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCC(=O)CCC1C(O)CC(=O)C1(CC=CCCCC(O)=O),,,5.0,4.315560878813125,1.75,10.0,7.0,,,585.327487388,5.0,,,202.05,0.7562000000000029,,,3.0,4.2143202547591905,1.5666666666666667,22.0,13.0,,,808.0741745099999,4.0,,,430.51,-4.86252
10875,10875,CCCCCCCC(=O)Oc1cccc2c1cccc2.[H]O[H]>>CCCCCCCC(O)=O.Oc1cccc2ccccc12,,,1.0,2.415866093766993,0.6,2.0,2.0,,,148.037173356,1.0,,,106.1,-1.033,,,4.0,5.945099431675615,1.6754385964912282,12.0,6.0,,,562.2190104778201,4.0,,,227.94,-1.6741999999999955
10877,10877,[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC=O>>[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(O)=O,,,1.0,5.926158498618985,1.1666666666666667,9.0,7.0,,,380.035591854,1.0,,,259.85,-4.1752,,,2.0,4.237167475240161,1.5,25.0,13.0,,,1002.1969867819998,4.0,,,470.85,-4.635029999999995
10878,10878,OC(=O)CCC(=O)C(O)=O.OCCCC(O)=O>>[H]C(=O)CCC(O)=O.OC(=O)CCC(O)C(O)=O,,,1.0,6.600620905559582,1.0736842105263156,8.0,3.0,,,466.220282668,1.0,,,147.43,2.425300000000003,,,1.0,5.681410193641204,1.4,5.0,5.0,,,345.189985584,1.0,,,158.82000000000002,0.46879999999999966
10879,10879,CC(N)C(O)=O.Cc1ncc(COP(O)(O)=O)c(C=O)c1(O)>>CC(=O)C(O)=O.Cc1ncc(COP(O)(O)=O)c(CN)c1(O),,,0.0,6.366347170851149,1.1,5.0,4.0,,,207.074287136,0.0,,,137.92000000000002,-1.7033999999999996,,,0.0,7.718190332180008,0.8888888888888888,6.0,5.0,,,335.085245744,0.0,,,195.37,-1.0546
10880,10880,[H]C1(OC(CC(O)C1(NC(C)=O))(OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(N)=NC3(=O))C(O)=O)(C(O)C(O)CO)>>[H]C1(OC(CC(O)C1(NC(C)=O))(OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(N)=NC3(=O))C(O)=O)(C(O)C(O)CO),,,0.0,2.981454614041131,0.0,2.0,1.0,,,123.0320284,1.0,,,50.19,0.7250899999999999,,,0.0,2.981454614041131,0.0,2.0,1.0,,,123.0320284,1.0,,,50.19,0.7250899999999999
10881,10881,[H]C1(OC(CC(O)C1(NC(=O)CO))(OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(N)=NC3(=O))C(O)=O)(C(O)C(O)CO)>>[H]C1(OC(CC(O)C1(NC(=O)CO))(OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(N)=NC3(=O))C(O)=O)(C(O)C(O)CO),,,1.0,2.823214034349204,0.75,8.0,7.0,,,335.132864632,1.0,,,191.44,-4.151699999999995,,,1.0,2.823214034349204,0.75,8.0,7.0,,,335.132864632,1.0,,,191.44,-4.151699999999995
10888,10888,O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2.[H]O[H]>>OP(O)(O)=O.O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(O)=O)O2,,,0.0,3.050270317675879,0.4736842105263157,4.0,2.0,,,338.2093240599999,1.0,,,90.42,1.8748600000000009,,,1.0,5.791761761421904,0.5555555555555556,9.0,7.0,,,341.06241572199997,2.0,,,208.59,-2.9723200000000003
10923,10923,CCC(=O)C(O)=O>>O=C=O.CCC=O,,,0.0,3.995580710856817,0.6,5.0,7.0,,,290.122634296,0.0,,,185.83,-1.7796299999999965,,,2.0,4.735399187390777,0.875,5.0,1.0,,,313.08063546799997,2.0,,,77.23,2.4363999999999995
10950,10950,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCC(O)=O>>OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)).CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,1.0,7.485969509381708,2.1666666666666665,20.0,13.0,,,801.1384465059998,3.0,,,449.31,-4.310729999999999,,,2.0,8.261068120100651,2.0,17.0,13.0,,,789.000410484,3.0,,,409.51,-3.27151
10951,10951,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCC(O)=O>>OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)).CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,2.0,5.3812862476520475,1.875,23.0,14.0,,,907.1326924299997,5.0,,,464.11,-4.064860000000001,,,6.0,6.768804396718545,2.9166666666666665,18.0,14.0,,,1023.2796131,6.0,,,446.81,0.3460000000000063
10952,10952,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCC(O)=O>>OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)).CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,5.0,5.051145970381029,2.3421052631578947,18.0,10.0,,,857.2414550299998,7.0,,,356.89,0.4105699999999999,,,2.0,7.5163070323062655,2.0,20.0,17.0,,,893.071076888,4.0,,,473.36,-4.648960000000001
