0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
10787,10787,[H].c1ccc(c(c1)C=O)Cl.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>c1ccc(c(c1)CO)Cl.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,5.34192003856891,1.0555555555555556,8.0,6.0,,,378.095569312,2.0,,,170.54,,-1.6610099999999999
10788,10788,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Cc1ccc(cc1)C(=O)C=O.[H]>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Cc1ccc(cc1)C(=O)CO,,,2.0,4.840749244753669,1.2878787878787878,12.0,9.0,,,515.10345718209,3.0,,,264.85,,-4.55461
10791,10791,Cc1cccc(C=O)c1.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>Cc1cccc(CO)c1.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,5.0,4.221101786256225,1.6954022988505746,7.0,5.0,,,591.426079228,5.0,,,127.45,,4.900100000000009
10794,10794,[H].c1cc(cc(c1)C#N)C=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>c1cc(cc(c1)C#N)CO.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,5.4429979847919405,1.0555555555555556,8.0,6.0,,,378.095569312,2.0,,,170.54,,-1.6610099999999999
10798,10798,[H].c1cc(cc(c1)Br)C=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>c1cc(cc(c1)Br)CO.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,5.995998027032373,1.0555555555555556,8.0,6.0,,,434.087432604,2.0,,,170.54,,-1.6189099999999998
10805,10805,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1cc(ccc1C(=O)C=O)Cl>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1cc(ccc1C(=O)CO)Cl,,,2.0,5.648118166879257,0.9761904761904762,8.0,4.0,,,301.09234250400004,2.0,,,141.36,,-2.26
10806,10806,Cc1ccc(C=O)cc1.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]>>Cc1ccc(CO)cc1.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,5.7103885936412,0.8333333333333334,8.0,6.0,,,340.10324153600004,3.0,,,160.31,,-1.6579399999999997
10807,10807,[H].O=CCc1ccccc1.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>OCCc1ccccc1.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,2.700156133679265,0.8333333333333334,6.0,4.0,,,198.05451487191002,1.0,,,107.22,,-5.8967
10808,10808,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1cc(ccc1C(=O)C=O)Br>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1cc(ccc1C(=O)CO)Br,,,2.0,5.418824769887773,1.0833333333333335,9.0,5.0,,,330.1188916,2.0,,,167.38,,-2.9311
10816,10816,[H].O=Cc1ccc2ccccc2(c1).NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>OCc1ccc2ccccc2(c1).NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,6.322898477133262,1.4833333333333334,9.0,7.0,,,517.30127264,1.0,,,184.98,,1.4816000000000034
10818,10818,[H].[H]C([H])=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CO,,,2.0,4.794420779726845,1.3333333333333335,15.0,9.0,,,462.14723158800007,4.0,,,266.73,,-5.4965399999999995
10819,10819,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCCCC=O.[H]>>CCCCCCCCO.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,2.0,4.222116339913872,1.4333333333333333,25.0,13.0,,,1014.1969867819998,4.0,,,470.85,,-4.468929999999996
10820,10820,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Cc1cc(c(c(c1)C)C(=O)C=O)C>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Cc1cc(c(c(c1)C)C(=O)CO)C,,,1.0,5.581712011325402,0.9761904761904762,8.0,5.0,,,303.107992568,2.0,,,136.68,,-2.42472
10825,10825,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1ccc(cc1)c2ccc(cc2)C(=O)C=O>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1ccc(cc1)c2ccc(cc2)C(=O)CO,,,1.0,5.393959586042074,1.0833333333333335,8.0,5.0,,,317.12364263200004,2.0,,,136.68,,-2.0346200000000003
10829,10829,[H].O=Cc1cccc2ccccc12.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>OCc1cccc2ccccc12.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,3.0,4.86464184449013,1.7619047619047619,17.0,12.0,,,562.198323692,3.0,,,305.62,,-8.154099999999993
10853,10853,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CCC=O>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,3.0,5.617097805617467,1.476190476190476,20.0,9.0,,,818.17939243609,6.0,,,372.62999999999994,,-3.630439999999995
10858,10858,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(=O)CCC23([H])))).[H]>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C23(CCC1([H])(C4([H])(CCC(=O)C4(C)(CCC1([H])C3(C)(CCC(=O)C2))))),,,2.0,4.207004840883354,1.5133333333333334,26.0,14.0,,,1032.2075514659998,4.0,,,491.0799999999999,,-5.274129999999993
10859,10859,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(O)CCC23([H]))))>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,,,1.0,7.150533993451022,1.5,12.0,10.0,,,389.093130352,1.0,,,262.74,,-6.301500000000001
10860,10860,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C(=O)c1ccccc1(C(O)=O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCc1ccccc1(C(O)=O),,,2.0,4.57446702010061,1.1515151515151516,17.0,12.0,,,658.1739656680899,5.0,,,308.05,,-6.092999999999999
10862,10862,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).O=C2C=Cc1ccccc1C2(=O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Oc2ccc1ccccc1c2(O),,,4.0,3.8864565385514234,1.5952380952380953,25.0,12.0,,,850.1796662439998,6.0,,,403.21000000000004,,-6.95562999999999
10863,10863,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).O=C1Nc2ccccc2(C1(=O))>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Oc1nc2ccccc2(c1(O)),,,1.0,6.8781142305365055,1.3333333333333335,10.0,8.0,,,368.13051890400004,1.0,,,242.73000000000002,,-5.510799999999998
10864,10864,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C23(CCC4(C)(C(=O)C(=O)CC4([H])(C3([H])(CCc1cc(O)ccc12))))>>C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC(C2=O)O)O.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,1.0,2.700156133679265,0.8333333333333334,6.0,4.0,,,193.05808849209,1.0,,,137.72,,-3.3813
10868,10868,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCC(=O)C=CC1C(O)CC(=O)C1(CC=CCCCC(O)=O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCC(=O)CCC1C(O)CC(=O)C1(CC=CCCCC(O)=O),,,5.0,4.315560878813125,1.75,10.0,7.0,,,585.327487388,5.0,,,202.05,,0.7562000000000029
10875,10875,CCCCCCCC(=O)Oc1cccc2c1cccc2.[H]O[H]>>CCCCCCCC(O)=O.Oc1cccc2ccccc12,,,1.0,2.415866093766993,0.6,2.0,2.0,,,148.037173356,1.0,,,106.1,,-1.033
10877,10877,[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC=O>>[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(O)=O,,,1.0,5.926158498618985,1.1666666666666667,9.0,7.0,,,380.035591854,1.0,,,259.85,,-4.1752
10878,10878,OC(=O)CCC(=O)C(O)=O.OCCCC(O)=O>>[H]C(=O)CCC(O)=O.OC(=O)CCC(O)C(O)=O,,,1.0,6.600620905559582,1.0736842105263156,8.0,3.0,,,466.220282668,1.0,,,147.43,,2.425300000000003
10879,10879,CC(N)C(O)=O.Cc1ncc(COP(O)(O)=O)c(C=O)c1(O)>>CC(=O)C(O)=O.Cc1ncc(COP(O)(O)=O)c(CN)c1(O),,,0.0,6.366347170851149,1.1,5.0,4.0,,,207.074287136,0.0,,,137.92000000000002,,-1.7033999999999996
10880,10880,[H]C1(OC(CC(O)C1(NC(C)=O))(OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(N)=NC3(=O))C(O)=O)(C(O)C(O)CO)>>[H]C1(OC(CC(O)C1(NC(C)=O))(OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(N)=NC3(=O))C(O)=O)(C(O)C(O)CO),,,0.0,2.981454614041131,0.0,2.0,1.0,,,123.0320284,1.0,,,50.19,,0.7250899999999999
10881,10881,[H]C1(OC(CC(O)C1(NC(=O)CO))(OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(N)=NC3(=O))C(O)=O)(C(O)C(O)CO)>>[H]C1(OC(CC(O)C1(NC(=O)CO))(OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(N)=NC3(=O))C(O)=O)(C(O)C(O)CO),,,1.0,2.823214034349204,0.75,8.0,7.0,,,335.132864632,1.0,,,191.44,,-4.151699999999995
10888,10888,O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2.[H]O[H]>>OP(O)(O)=O.O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(O)=O)O2,,,0.0,3.050270317675879,0.4736842105263157,4.0,2.0,,,338.2093240599999,1.0,,,90.42,,1.8748600000000009
10923,10923,CCC(=O)C(O)=O>>O=C=O.CCC=O,,,0.0,3.995580710856817,0.6,5.0,7.0,,,290.122634296,0.0,,,185.83,,-1.7796299999999965
10950,10950,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCC(O)=O>>OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)).CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,1.0,7.485969509381708,2.1666666666666665,20.0,13.0,,,801.1384465059998,3.0,,,449.31,,-4.310729999999999
10951,10951,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCC(O)=O>>OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)).CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,2.0,5.3812862476520475,1.875,23.0,14.0,,,907.1326924299997,5.0,,,464.11,,-4.064860000000001
10952,10952,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCC(O)=O>>OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)).CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,5.0,5.051145970381029,2.3421052631578947,18.0,10.0,,,857.2414550299998,7.0,,,356.89,,0.4105699999999999
10955,10955,[H].OO.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,2.0,4.73559127954902,1.3333333333333335,15.0,8.0,,,446.15231696800004,4.0,,,246.76000000000002,,-5.689729999999999
10971,10971,[H].OO.C1C=CN(C=C1C(=O)N)[C@@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O>>C1=CC(=C[N+](=C1)[C@@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N.[H]O[H],,,6.0,3.416124199857103,1.108695652173913,18.0,9.0,,,729.2731603719999,9.0,,,288.69000000000005,,-4.596169999999996
10980,10980,C[C@@H](C(=O)OC)N>>C[C@H](C(=O)OC)N,,,0.0,2.833470850268845,0.4,3.0,0.0,,,178.110613068,1.0,,,32.67,,2.16948
10985,10985,OP(O)(O)=O>>OP(O)(O)=O,,,0.0,3.472066495600119,0.0,1.0,3.0,,,97.976895206,0.0,,,77.75999999999999,,-0.9286
10986,10986,O=C1NC(=O)c2ncnc2(N1).ON=O>>O=C1NC(=O)C=2NC(=O)NC=2(N1).N=O,,,1.0,6.046457388942268,1.2777777777777777,12.0,9.0,,,501.218325572,3.0,,,271.9,,-2.570639999999997
10987,10987,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].ON=O>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.[H]O[H].N=O,,,3.0,5.075592174232385,1.3015873015873016,22.0,12.0,,,883.2752383679998,5.0,,,436.06,,-4.349329999999995
10992,10992,c1cc(ccc1CC(C(=O)O)NC(=O)C2CCCN2C(=O)C(Cc3c[nH]cn3)N)O.[H]O[H]>>NC(Cc1cncn1)C(=O)N2CCCC2C(O)=O.NC(Cc1ccc(O)cc1)C(O)=O,,,0.0,2.90982279990154,0.25,3.0,0.0,,,168.089877624,1.0,,,64.17,,0.5645800000000001
10997,10997,[H]O[H].[*]OC1OC(CO)C([*])C(O)C1(O)>>OCC1OC(O)C(O)C(O)C1(O).[*]OC1OC(CO)C([*])C(O)C1(O),,,3.0,1.8548614497567035,0.8214285714285714,18.0,13.0,,,759.3021743479998,3.0,,,398.9799999999999,,-9.606100000000014
11002,11002,[H]O[H].OCC2OC(OCC1OC(O)C(O)C(O)C1(O))C(O)C(O)C2(O)>>OCC1OC(O)C(O)C(O)C1(O),,,0.0,4.040215640745235,0.8,3.0,3.0,,,152.068473484,0.0,,,109.25999999999999,,-1.6219000000000001
11007,11007,[H]O[H].OCC3OC(OCC2OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C2(O))C(O)C(O)C3(O)>>OCC1OC(O)C(O)C(O)C1(O).OCC2OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C2(O),,,0.0,1.9714842510134232,0.0,5.0,0.0,,,297.040223734,2.0,,,110.16999999999999,,1.31217
11012,11012,[H]O[H].[*]OC2OC(CO)C(OC1OC(CO)C(O[*])C(O)C1(O))C(O)C2(O)>>OCC1OC(O)C(O)C(O)C1(O).[*]OC1OC(CO)C([*])C(O)C1(O),,,1.0,2.574087696680908,0.6,2.0,1.0,,,131.058243148,1.0,,,81.16,,-0.5188999999999999
11017,11017,[H]O[H].OCC5OC(OC4C(O)C(O)C(OCC3OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C3(OC2OC(CO)C(O)C(O)C2(O)))OC4(CO))C(O)C(O)C5(O)>>OCC1OC(O)C(O)C(O)C1(O).OCC5OC(OC4C(O)C(O)C(OCC3OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C3(OC2OC(CO)C(O)C(O)C2(O)))OC4(CO))C(O)C(O)C5(O),,,1.0,2.492655923851542,0.375,4.0,1.0,,,180.101111004,2.0,,,81.67,,-0.20292
11018,11018,[H]O[H].OCC4OC(OCC3OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C3(OC2OC(CO)C(O)C(O)C2(O)))C(O)C(O)C4(O)>>OCC1OC(O)C(O)C(O)C1(O).OCC4OC(OCC3OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C3(OC2OC(CO)C(O)C(O)C2(O)))C(O)C(O)C4(O),,,0.0,3.2153708085371573,0.1111111111111111,4.0,3.0,,,256.080769484,1.0,,,176.34,,-1.5138299999999996
11020,11020,CCCCCC(C=CC=CCCCCCCCC(O)=O)OO>>[H]O[H].[*]C1OC1([*]),,,0.0,3.003400684579817,0.0,1.0,1.0,,,155.99780708,1.0,,,37.3,,1.98349
11022,11022,CCCCCC=CC=CC(CCCCCCCC(O)=O)OO>>[H]O[H].[*]C1OC1([*]),,,0.0,3.050120428414819,0.2727272727272727,2.0,0.0,,,178.099379688,1.0,,,18.46,,1.75737
11025,11025,OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O)>>OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O),,,0.0,3.740352517744469,0.5,3.0,2.0,,,139.98745989,0.0,,,83.83000000000001,,-0.3578
11031,11031,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C)O>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CC(O)C2CCC3C4CCC1CC(O)CCC1(C)C4(CCC23(C)),,,3.0,3.857784224402794,1.3095238095238095,24.0,11.0,,,858.1418412560001,6.0,,,411.24,,-6.877039999999994
11040,11040,c1cn(c(=O)[nH]c1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O[C@@H]3[C@H](O[C@H]([C@@H]3O)n4ccc(=O)[nH]c4=O)CO)O)O.[H]O[H]>>OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O).OCC1OC(C(O)C1(OP(O)(O)=O))N2C=CC(=O)NC2(=O),,,4.0,1.3249137269669031,1.0,4.0,3.0,,,487.333144668,4.0,,,118.13000000000001,,4.075200000000006
11081,11081,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)OP(=O)(O)O)O>>C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)OP(=O)(O)O)O,,,2.0,2.075039896816293,1.0,11.0,8.0,,,342.11621152399994,2.0,,,189.53,,-5.397199999999993
11082,11082,N#C[Fe+3](C#N)(C#N)(C#N)(C#N)C#N.OC(=O)C1CC(=O)NC(=O)N1>>OC(=O)C1=CC(=O)NC(=O)N1.N#C[Fe+2](C#N)(C#N)(C#N)(C#N)C#N,,,3.0,4.13811557832331,0.8641304347826086,25.0,12.0,,,927.1758810359999,6.0,,,425.61999999999995,,-4.746949999999991
