Balaband J,H bond acceptor,H bond donor,MW,TPSA,logP,ECNumber
2.0588836855958705,8.0,6.0,372.1056468399999,196.25,-2.4501300000000006,3
2.4461462773369345,7.0,5.0,257.11240396,168.12,-2.4748399999999995,3
4.044711483745026,2.0,2.0,191.115758024,97.9,-0.2028999999999998,3
3.138700836396245,4.0,4.0,193.142641468,132.87,-2.097899999999997,3
3.0256083367235656,2.0,2.0,178.084123548,106.1,0.2814000000000001,3
5.902336463782073,8.0,7.0,364.13670911409,177.14,-3.4195,2
6.822325708334304,10.0,10.0,453.9501007340001,264.13,-3.7996,2
5.382255385474862,13.0,11.0,440.09310673,267.29,-6.325800000000001,2
5.382255385474862,13.0,11.0,440.09310673,267.29,-6.325800000000001,2
4.749265925499465,17.0,6.0,725.24382438,269.52,0.2324700000000024,2
4.749265925499465,17.0,6.0,725.24382438,269.52,0.2324700000000024,2
3.4774162362878407,18.0,7.0,725.207438872,289.75,-1.1446299999999976,2
3.4774162362878407,18.0,7.0,725.207438872,289.75,-1.1446299999999976,2
3.685893120647444,18.0,5.0,721.1761387439999,283.43,-0.7282299999999976,2
4.21483281945496,29.0,9.0,1026.19918110164,482.17,-6.526929999999993,1
4.198181615372688,15.0,8.0,641.0689104019998,299.36,-0.8812500000000016,2
5.233796831571574,15.0,8.0,661.1315106579998,299.36,0.2333699999999998,2
2.8219389370591843,2.0,1.0,137.051049592,74.59,-0.5999,3
3.9897087489726513,2.0,2.0,114.031694052,57.53,0.6988999999999999,4
4.660424955801132,19.0,11.0,767.0268014799998,412.68,-3.918340000000002,2
1.8511475274909783,10.0,5.0,365.0736491019999,217.57,-3.49673,3
5.412551565323995,19.0,8.0,757.160882604,344.12,-2.1301299999999976,2
4.317494610302044,17.0,6.0,737.126601708,269.52,0.1563600000000025,2
5.412551565323995,19.0,8.0,757.160882604,344.12,-2.1301299999999976,2
3.3497919470739497,18.0,11.0,886.148956906,356.45,-2.198039999999999,1
3.120321134107241,18.0,12.0,925.1598559379996,372.24,-2.14516,1
1.8215661563905503,2.0,2.0,259.120843404,80.83,0.9681700000000002,3
6.7218071317856,5.0,3.0,263.01948829,134.02,0.3672899999999999,2
2.889658055569626,3.0,0.0,156.042258736,74.87,-0.6000000000000001,3
8.452614053636353,17.0,13.0,710.9992493399998,434.39,-3.7216400000000007,6
8.078172455968275,15.0,11.0,677.0536542619999,367.89,-2.9814500000000006,6
6.812279824629107,27.0,15.0,1071.0715014739997,563.7299999999999,-3.958840000000001,6
1.7874976099002666,25.0,17.0,1238.399274924,601.58,-6.195220000000018,3
5.803569446545422,41.0,23.0,1578.2666915899997,781.29,-10.888429999999993,1
5.527319262630214,11.0,10.0,546.0651913280001,281.87,-3.71292,2
4.702403554286043,16.0,10.0,559.116301762,344.76,-6.316739999999999,1
3.2197545691758087,4.0,2.0,188.068473484,90.42,-1.5593400000000002,3
2.2754929265674164,5.0,2.0,302.079038168,111.4,0.7593199999999998,3
7.3796341442244575,24.0,13.0,935.138845722,432.8,-6.624729999999999,1
2.001953419518878,8.0,3.0,252.085854864,113.52,-1.9906199999999992,4
3.2575861612334887,2.0,1.0,88.052429496,37.3,-0.0438,4
1.526848766970885,1.0,0.0,398.354866092,17.07,7.842900000000009,4
4.9856811410966255,20.0,9.0,797.1902914680901,381.63,-3.457139999999995,1
5.083065149991272,11.0,4.0,409.196133584,165.84000000000003,-0.8832299999999991,1
4.123818619597483,17.0,10.0,678.0965274099999,333.14,-4.307799999999999,1
3.687563738839253,4.0,3.0,222.121571676,148.6,-4.200699999999998,2
3.687563738839253,4.0,3.0,222.121571676,148.6,-4.200699999999998,2
1.526565178954761,13.0,6.0,653.020264848,304.23,-1.2538000000000005,2
2.474747315881553e-07,22.0,8.0,968.1646429240002,390.84,-2.1508999999999925,2
3.5566855716979253,18.0,12.0,912.2672227260898,401.84,-2.015399999999996,2
4.799051684071683,11.0,10.0,535.2026755080001,269.09000000000003,-1.507459999999997,2
5.248426042719272,13.0,10.0,624.1329548699999,322.46,-0.2205900000000007,2
5.747695695462486,9.0,8.0,404.083210742,232.18,-4.143599999999998,2
4.820166756971585,4.0,3.0,220.021917216,160.47,-1.6988999999999996,3
4.720184238384709,7.0,0.0,217.00008785973003,168.95999999999998,-5.702999999999999,3
5.998775411461824,18.0,10.0,719.0278334379998,391.03,-2.159030000000002,2
5.998775411461824,18.0,10.0,719.0278334379998,391.03,-2.159030000000002,2
2.7772680269131413,4.0,4.0,215.079372516,135.28,-1.75203,3
2.7772680269131413,4.0,4.0,215.079372516,135.28,-1.75203,3
1.6897643338729131,16.0,11.0,522.1795996279998,300.17999999999995,-8.39609999999999,3
7.7944574081930895,25.0,13.0,1092.2986345939098,463.7000000000001,-2.628999999999997,1
8.738116564058307,25.0,15.0,1109.1599278459998,507.4,-3.3513999999999955,1
9.953249566514543,15.0,12.0,689.0523168699999,387.89,-2.8608200000000004,1
3.604156821528498,3.0,2.0,164.032087976,123.17,-1.3198,3
3.604156821528498,3.0,2.0,164.032087976,123.17,-1.3198,3
4.879421002426982,11.0,8.0,531.17137538,270.81,-0.99217,2
5.222686830149375,2.0,2.0,362.282095076,57.53,5.593300000000006,2
5.222686830149375,2.0,2.0,362.282095076,57.53,5.593300000000006,2
6.531937476106114,4.0,3.0,440.196390026,121.13,5.244800000000005,2
5.386797747420534,7.0,3.0,490.1062546939999,164.5,2.3637700000000006,2
3.548910011771822,20.0,9.0,740.1693763319998,354.92,-3.815229999999997,1
8.664035578716028,9.0,8.0,475.133927252,244.23,-1.3239299999999994,1
4.207004840883354,26.0,14.0,1032.2075514659998,491.0799999999999,-5.274129999999992,1
4.423739914664615,19.0,7.0,800.2217090319999,312.61,-0.1051299999999975,2
3.776656916257564,16.0,9.0,717.1325785699999,307.12,-2.076299999999999,1
4.601803316921977,24.0,16.0,977.0769501159998,510.2,-7.2657,1
5.54663557305981,13.0,9.0,634.2611987199999,268.26,-1.342969999999998,1
5.641414888840082,12.0,9.0,607.1775286719999,279.54,-1.4038700000000004,1
4.969336734728762,5.0,4.0,393.19400834400005,81.95,2.1680399999999995,2
1.6329931618554523,1.0,1.0,64.052429496,51.73,-0.8261,3
1.6329931618554523,1.0,1.0,64.052429496,51.73,-0.8261,3
1.6329931618554523,1.0,1.0,64.052429496,51.73,-0.8261,3
3.093074888901296,3.0,2.0,237.139864596,94.82,1.2772,3
3.0780949199611127,3.0,2.0,251.15551466,94.82,1.6672999999999996,3
1.0004981461155011,27.0,11.0,934.025160402,512.0,-4.772159999999997,3
2.445632169632385,6.0,5.0,312.001134528,194.48,-2.1438000000000006,3
2.691548107647243,8.0,6.0,270.04880066,178.66,-3.60198,3
6.733672627462753,11.0,9.0,574.098144866,270.20000000000005,-0.1989999999999976,2
6.018243330963261,9.0,7.0,297.105981188,190.77,-4.2325,1
1.764284078664593,12.0,8.0,482.1060407639999,242.01,-3.5842,3
2.825749368745867,2.0,1.0,77.02386901999999,68.8,-1.7717,3
2.825749368745867,2.0,1.0,77.02386901999999,68.8,-1.7717,3
2.7541847860376616,3.0,3.0,110.0579088,92.19,-2.4928,3
5.989508411963525,12.0,7.0,627.2890904999999,229.38,0.1701000000000077,2
7.3270980701654995,5.0,5.0,236.100836232,163.94,-1.4627999999999994,2
2.475534205527556,2.0,1.0,42.021798064,49.81,-0.57382,2
8.54401799817716,44.0,20.0,1655.2979544979996,753.25,-8.61392999999999,1
8.54401799817716,44.0,20.0,1655.2979544979996,753.25,-8.61392999999999,1
3.0065240073265844,2.0,1.0,142.06299418,60.96,-0.3487200000000001,4
3.273580821537544,3.0,3.0,171.053157768,115.05,-1.04983,4
5.944946116737642,11.0,7.0,433.941644226,263.88,-2.8148000000000004,2
5.944946116737642,11.0,7.0,433.941644226,263.88,-2.8148000000000004,2
5.212119619549567,17.0,9.0,646.9468198439998,379.77,-2.7113400000000007,2
5.585259580335782,17.0,13.0,523.1874246599999,307.75,-8.661899999999992,1
5.585259580335782,17.0,13.0,523.1874246599999,307.75,-8.661899999999992,1
5.897270315724719,15.0,13.0,671.1911980179998,423.37,-5.083169999999997,2
3.648522892548843,13.0,8.0,667.2254582859998,295.07,-0.8147799999999985,2
1.1576280907235286,17.0,8.0,743.035283936,318.25999999999993,-6.875639999999995,1
4.084060891491217,19.0,9.0,792.1806899639998,337.85,-2.119639999999997,1
4.130152653288341,19.0,10.0,670.1149354559999,363.17,-3.376360000000001,2
4.142519487444819,18.0,10.0,671.0989510439999,357.12,-2.38476,2
7.295191652620569,5.0,4.0,232.058302724,132.13,-0.2802000000000001,2
6.410527607914357,4.0,4.0,227.079372516,120.85,-0.0165199999999998,2
4.446989421360207,9.0,6.0,465.21245763600007,164.75,-0.4119399999999982,1
2.8940280768355664,21.0,10.0,952.289491464,375.15,-0.894169999999995,1
5.743738980350088,5.0,5.0,319.10558726399995,141.08,0.7093699999999998,1
3.820639917933949,17.0,8.0,779.1230765059998,320.09,-2.313509999999999,1
5.478452735923615,35.0,18.0,1407.2287899619996,644.97,-6.359039999999996,1
4.0645709867727895,24.0,13.0,957.24113037764,509.43,-10.495060000000011,1
5.73046710770095,9.0,6.0,626.332907116,169.69,5.051610000000004,2
6.737454635449295,22.0,13.0,932.151756134,431.41,-4.885309999999999,1
6.737454635449295,22.0,13.0,932.151756134,431.41,-4.885309999999999,1
5.51410731064184,41.0,19.0,1620.3382299895495,801.44,-16.47076000000002,1
5.166240764913892,26.0,12.0,1095.28515496946,577.97,-11.92686,2
10.06468469210014,13.0,9.0,795.3333133719998,312.18,3.5924000000000094,1
8.5117233475755,25.0,13.0,1282.4103471999997,522.58,3.1101700000000125,1
4.399992316827667,11.0,7.0,543.2805371960001,202.05,-1.0392,1
4.399992316827667,11.0,7.0,543.2805371960001,202.05,-1.0392,1
2.8470309723030267,23.0,11.0,1030.3575710239998,412.45,-1.521429999999997,1
2.877942774192914,25.0,9.0,1276.3376129202695,433.50999999999993,1.5146200000000114,1
4.110801252589533,29.0,26.0,1527.5246961159994,783.5800000000003,-8.412760000000015,1
2.557839908064893,41.0,30.0,2014.601729943999,993.9800000000002,-8.89499000000001,1
3.8669733963121375,29.0,24.0,1539.5246961159994,766.0000000000002,-8.652660000000022,1
2.3140120517874974,41.0,28.0,2026.601729943999,976.4000000000002,-9.134890000000018,1
4.25019235977112,20.0,10.0,669.1768906380001,362.68,-5.4396299999999975,1
5.083673113766019,9.0,6.0,316.99703859400006,177.54,-2.49892,1
3.821049366996232,24.0,9.0,918.182066256,450.0,-4.157569999999996,1
2.731715130511459,12.0,6.0,388.04067723399993,209.51,-2.9529,5
1.6894094002007245,15.0,8.0,542.0328592419999,345.63,-3.1007300000000018,2
6.196646561268568,6.0,6.0,340.101898852,201.91000000000005,-0.8630199999999999,4
4.850187157464534,18.0,11.0,735.1179911259999,376.23,-4.4964999999999975,1
2.9283752374267684,2.0,1.0,112.016043988,50.44,0.92309,5
4.249545821041114,11.0,9.0,610.1320176580899,255.62,-1.2884700000000011,2
5.912788687885694,10.0,8.0,489.0574728140899,255.09,-3.644210000000001,2
8.361018099302207,10.0,8.0,380.09547608,230.12,-3.2659,2
5.868913215960963,32.0,15.0,1258.023039272,653.8600000000001,-9.398300000000011,2
6.442697402514582,18.0,8.0,655.0360488199999,351.7299999999999,-4.4390999999999945,2
6.432365317881835,12.0,10.0,512.1529909559999,253.51,-3.168459999999999,2
8.095608184726416,11.0,9.0,391.078446112,252.98,-5.524199999999999,2
4.887547306899094,20.0,11.0,806.1200567899998,412.45,-4.134229999999997,1
5.611554298269425,13.0,8.0,466.121327566,269.62,-3.89133,1
5.028932389348228,11.0,6.0,357.164833456,180.00000000000003,-3.0410299999999992,1
4.410275107322735,11.0,7.0,485.202281584,218.65000000000003,-1.8961499999999991,1
6.268804422996442,18.0,8.0,525.11191961782,309.95000000000005,-7.313229999999997,1
4.611964546499222,11.0,6.0,505.243752472,187.24,1.345910000000003,1
3.2923740316056875,20.0,11.0,1016.30585147,406.41,-1.4143999999999974,1
5.355914570796753,19.0,9.0,763.0532593739099,404.69,-6.893299999999999,1
5.650653709401209,19.0,9.0,804.1049605979099,395.82,-4.354799999999999,1
3.7920370777851256,23.0,13.0,844.17978636009,428.63999999999993,-7.101039999999996,1
6.901803671746079,7.0,6.0,425.143429316,213.19,-0.75522,4
6.901803671746079,7.0,6.0,425.143429316,213.19,-0.75522,2
6.690206423605405,5.0,4.0,312.11956029600003,141.67000000000002,-1.8047999999999984,2
6.3905285518759065,4.0,3.0,273.121237328,120.77,0.5700000000000005,2
4.5055756135965535,4.0,4.0,210.03756728,163.63,-2.2173,3
6.220711758849029,4.0,4.0,242.115423676,97.99,0.52257,2
2.7691156964614927,4.0,3.0,202.04773804,118.49,-1.65073,3
3.0373752699096688,2.0,2.0,317.292994108,80.83,3.751500000000004,3
3.0407782682807327,2.0,2.0,289.26169398,80.83,2.9713000000000025,3
6.155320875941108,6.0,4.0,240.074621484,138.2,-1.68874,3
2.825749368745867,2.0,1.0,77.02386901999999,68.8,-1.7717,3
3.6344380250230586,19.0,8.0,905.1799226859998,343.4,0.2511600000000045,1
2.069493102196825,7.0,3.0,285.08485182000004,122.29,-1.0419200000000002,5
3.3434897585699312,18.0,6.0,848.218337904,289.83,0.7030200000000022,2
3.552574372273013,27.0,16.0,1463.30334483,634.73,0.9165000000000032,1
3.552574372273013,27.0,16.0,1463.30334483,634.73,0.9165000000000032,1
1.6298898650873264,9.0,3.0,577.3051923479097,184.92,2.0498000000000016,4
4.558619899805913,19.0,8.0,762.166302332,332.84000000000003,-1.6519599999999977,2
6.236387174244863,10.0,7.0,417.06722633,237.22,-3.7299,1
6.236387174244863,10.0,7.0,417.06722633,237.22,-3.7299,1
3.7920370777851256,23.0,13.0,844.17978636009,428.63999999999993,-7.101039999999996,1
5.24254789530006,13.0,10.0,438.0774566660001,264.13,-6.1176,1
3.219493696516272,24.0,11.0,1176.3383912299096,440.31,-0.3690999999999964,1
3.2024255957836374,23.0,11.0,1160.3434766099097,431.08,0.0469000000000052,1
3.159183166470924,20.0,10.0,1115.3452737579998,387.79,2.057800000000007,1
3.2166067392528426,19.0,10.0,955.16255837,370.72,-0.7692299999999976,1
7.542067756145902,26.0,21.0,1374.499634034,673.8399999999999,-8.483600000000013,1
2.7910396209058845,35.0,17.0,1364.174014738,641.11,-5.239459999999997,1
3.420244584100833,20.0,8.0,958.206471782,327.04999999999995,-2.154779999999999,1
7.067960568077316,9.0,7.0,718.4514417100899,227.51,4.5375700000000085,2
2.9906689434983256,21.0,9.0,1000.30017626409,359.8299999999999,-1.0937599999999943,1
2.9906689434983256,21.0,9.0,1000.30017626409,359.8299999999999,-1.0937599999999943,1
2.2635901121735937,11.0,8.0,442.1798743999999,238.77,-5.934299999999992,3
5.559055933670773,25.0,15.0,954.15668156609,503.2399999999999,-7.778939999999994,1
4.433839628233713,20.0,10.0,795.17464140409,398.65,-4.500639999999995,1
1.8825943530768448,5.0,3.0,333.157622836,102.45,-0.29397,3
1.8825943530768448,5.0,3.0,333.157622836,102.45,-0.29397,3
5.97471068512106,16.0,10.0,613.0223541339999,356.89,-4.57953,2
2.429227663273439,30.0,16.0,1250.4158737479995,524.22,-4.897929999999994,1
4.006248895795518,9.0,8.0,406.135246314,251.37,-3.905399999999996,3
5.061166460839318,25.0,11.0,1597.68464056409,465.92,9.87737000000001,2
4.280756708404496,14.0,13.0,755.2874677519999,361.50999999999993,-1.5324699999999938,1
6.171830764355826,9.0,8.0,381.198538888,209.66,-3.63623,1
5.278538883476715,17.0,10.0,783.1511479780899,375.92,-4.9302,1
1.418028615624262,12.0,5.0,586.1798743999998,229.37,-1.5014999999999996,3
1.6045436643610366e-06,22.0,9.0,845.9437502119999,383.59,-3.4901599999999995,3
8.10324131887631,21.0,13.0,922.13046681809,487.69,-4.913239999999996,1
5.039248448655556,8.0,6.0,267.155611456,159.26,-3.2167,1
8.166664165984984e-07,12.0,6.0,540.9024638579999,237.46,-2.60904,3
3.2272522813809337,24.0,14.0,1031.18323066209,515.54,-5.786959999999995,1
2.613160477378893,38.0,18.0,1591.2687805740902,767.76,-7.024669999999984,1
2.9487196108111946,32.0,16.0,1113.2927441919996,517.9699999999999,-8.999829999999987,2
2.9487196108111946,32.0,16.0,1113.2927441919996,517.9699999999999,-8.999829999999987,2
4.0766240366300135,17.0,6.0,909.332639384,286.59,4.175770000000007,2
4.0766240366300135,17.0,6.0,909.332639384,286.59,4.175770000000007,2
1.2093210089871331,18.0,9.0,762.0932934620897,396.2899999999999,-4.587339999999996,3
2.659390479692273,5.0,3.0,180.063388104,110.65,-2.5806000000000004,3
7.069450371499246,11.0,7.0,529.085857064,233.42,-1.270599999999996,2
2.7001576975071115,31.0,12.0,1044.98034369582,493.65,-7.382279999999998,1
5.560665744210073,9.0,5.0,342.1188916,160.47,-2.16564,1
6.328404399685665,9.0,6.0,338.10872084000005,190.69,-3.7344,1
5.334565120740862,12.0,9.0,359.118951176,217.6,-6.1221000000000005,1
4.600668491837137,8.0,5.0,499.290707956,157.05,2.527200000000005,1
6.763653675185395,10.0,8.0,425.177134748,236.94,-3.3526999999999982,1
2.0906094133137447,2.0,1.0,159.125928784,54.97,-0.2208000000000001,3
2.0906094133137447,2.0,1.0,159.125928784,54.97,-0.2208000000000001,3
6.92445588884376,23.0,14.0,1000.3684464339996,474.08,-2.7149300000000003,7
6.366274996225574,5.0,5.0,322.164105184,162.46,0.2893800000000008,2
6.661174653297573,5.0,5.0,300.179755248,162.46,0.073980000000001,2
6.290944597845753,5.0,5.0,316.211055376,162.46,0.6880800000000009,2
6.911667126804065,5.0,5.0,316.211055376,162.46,0.5439800000000008,2
4.352660366868784,25.0,14.0,962.1954670860898,516.8399999999999,-5.711969999999991,2
5.148705490015712,15.0,10.0,632.1356708999998,364.83,-4.717539999999996,2
6.613463078582559,4.0,4.0,259.153206152,135.51,-0.0016999999999991,2
4.086131151288393,19.0,8.0,749.1822867439998,334.69,-2.3439299999999967,1
2.734385993561548,1.0,1.0,104.083729624,51.73,0.1201999999999999,3
1.8560082840322287,3.0,2.0,320.10485899199995,84.49000000000001,1.2124199999999998,4
3.633257799939451,17.0,11.0,817.1598559379999,365.32,-2.542299999999999,1
2.4461462773369345,7.0,5.0,257.11240396,168.12,-2.4748399999999995,3
5.443372499114002,21.0,12.0,898.2202116920901,410.68,-4.020639999999994,1
4.878000503922532,20.0,10.0,808.1592055719998,392.22,-3.1149299999999966,1
4.618869419831186,21.0,12.0,868.2755727159998,420.06,-4.118459999999996,1
4.167410038510129,18.0,9.0,784.1739131320901,338.48999999999995,-2.3615599999999946,1
9.6942626486948,15.0,13.0,788.185323524,378.27,-1.7942399999999996,6
5.617569646490086,10.0,4.0,497.238672384,159.82,1.1412000000000038,1
4.417295944425823,20.0,11.0,823.14605730609,442.54,-5.649939999999996,1
2.602368611757181,25.0,8.0,1242.3758204679098,482.62,0.6241600000000114,1
4.293322795338461,22.0,10.0,884.1211058119998,418.52,-3.333649999999997,1
3.52617091446724,24.0,12.0,1038.2898853879997,424.84,-1.9850999999999968,1
3.438876070971226,32.0,20.0,1276.1987076919995,613.65,-11.180829999999986,1
3.919921014850826,21.0,11.0,889.18012070809,428.1099999999999,-4.001639999999995,1
3.1635787607080084,3.0,0.0,303.199390852,65.64,4.546100000000005,3
3.576873418529986,26.0,16.0,945.1443250259998,476.42,-9.029299999999992,1
3.576873418529986,26.0,16.0,945.1443250259998,476.42,-9.029299999999992,1
3.919921014850826,21.0,11.0,889.18012070809,428.1099999999999,-4.001639999999995,1
6.121059078054573,3.0,3.0,202.01472366,143.4,-1.0935,1
4.942009314313838,20.0,12.0,609.2129654199999,336.91,-8.342029999999992,1
4.556895313811006,3.0,4.0,341.050079536,85.35,0.5847699999999996,1
5.8870961897083145,6.0,4.0,228.087197548,110.88,-1.3797199999999998,1
5.683522161863268,18.0,11.0,809.1547705579999,410.81,-4.897799999999998,1
3.7248728693124966,22.0,12.0,937.0847155719998,453.14,-6.518909999999997,1
3.2923740316056875,20.0,11.0,998.295286786,374.91,-0.589699999999997,1
4.687105700553669,17.0,12.0,734.0975900299999,386.09,-4.689529999999999,1
4.58768044281791,16.0,9.0,743.0554711219999,324.19,-2.164509999999999,1
3.8595262904106,15.0,8.0,807.2159142699999,286.89,0.9474000000000048,1
3.7439889404496975,0.0,0.0,222.198365452,31.5,4.376800000000005,3
2.706632753334025,0.0,0.0,222.198365452,31.5,4.2107000000000046,3
2.3944062828308854,0.0,0.0,222.198365452,31.5,4.044600000000004,3
2.1090294665237,2.0,1.0,143.094628656,60.6,-0.3548,3
3.7310666504312526,16.0,8.0,728.1121774739999,307.2,-3.004999999999999,1
4.959084536869075,12.0,11.0,648.2615873519999,338.28,-2.561559999999994,2
4.064608301965446,22.0,8.0,984.3157062119998,370.22,0.6589700000000067,1
2.0628114925320324,2.0,1.0,145.11027872,54.97,-0.4041999999999999,3
6.313584512085598,23.0,13.0,926.144562578,414.34,-5.129099999999999,1
1.8857079372226555,11.0,7.0,448.1005614599999,190.28,-2.0026900000000007,1
6.439432028327108,4.0,5.0,208.069536104,149.95,-1.8089,2
4.274137602157304,15.0,7.0,755.11837241609,278.33000000000004,0.6156899999999998,2
4.797142312128982,14.0,7.0,757.15986036809,318.17,-2.624029999999994,2
3.443053737554571,28.0,14.0,1336.2615336981803,552.83,-2.444839999999989,2
3.480573051273489,27.0,13.0,1288.21714346609,532.6,-0.6898399999999966,2
3.858956455330546,24.0,15.0,929.21345457209,437.65,-7.327509999999989,2
5.379269582546689,10.0,6.0,589.11839573618,232.29,-0.0914099999999994,2
5.093393316708148,12.0,7.0,635.09724304809,255.96000000000004,0.0045499999999999,2
5.093393316708148,12.0,7.0,635.09724304809,255.96000000000004,0.0045499999999999,2
3.979939445454163,20.0,11.0,809.0747836299997,386.35,-2.445800000000002,2
3.979939445454163,20.0,11.0,809.0747836299997,386.35,-2.445800000000002,2
6.893883316628935,11.0,9.0,492.117881998,246.17,-3.037199999999999,1
5.425228779954664,14.0,9.0,509.0447902319999,301.65,-3.385520000000001,2
6.013832722124169,9.0,6.0,304.01954786600004,191.05,-3.6879,2
3.013247432685465,27.0,11.0,1036.1531241879998,481.63,-2.759469999999998,2
3.9552017257662087,27.0,12.0,1077.0625901999997,505.33,-2.818629999999998,2
3.9552017257662087,27.0,12.0,1077.0625901999997,505.33,-2.818629999999998,2
4.757105573868488,19.0,5.0,703.1067869938199,312.48,-2.8969299999999976,2
3.172603630752626,26.0,10.0,990.147821314,435.36,-3.445459999999998,2
3.2659863237109046,2.0,0.0,43.98982924,34.14,-0.5835,2
5.817085327892886,18.0,12.0,752.1445349299997,435.95,-4.48143,2
6.318195727809231,5.0,4.0,382.294391076,121.1,3.6673800000000014,2
1.902131149031238,6.0,2.0,356.12598836,85.22000000000001,1.4257399999999996,2
3.813672848337636,23.0,12.0,837.0908276179997,425.0400000000001,-5.06006,2
4.69843132879419,11.0,8.0,597.1611267139999,232.54,-0.6272399999999978,2
2.081811721000704,11.0,6.0,404.02600659199993,223.89,-1.6972200000000008,2
3.018428420687789,21.0,9.0,988.383391848,368.06,2.978940000000011,1
3.774349149564655,24.0,12.0,920.211635068,424.84,-4.355059999999997,1
3.7946706730847,4.0,2.0,245.959897348,119.54,0.28902,3
2.485466608466313,3.0,4.0,296.14845512,158.81,-1.1606099999999984,3
2.081811721000704,11.0,6.0,403.0181815599999,223.89,-1.8097200000000009,2
2.081811721000704,11.0,6.0,403.0181815599999,223.89,-1.8097200000000009,2
3.2659863237109046,2.0,0.0,43.98982924,34.14,-0.5835,2
3.2659863237109046,2.0,0.0,43.98982924,34.14,-0.5835,2
3.2659863237109046,2.0,0.0,43.98982924,34.14,-0.5835,2
7.662220722522553,6.0,5.0,377.179814824,200.57,-2.907899999999997,4
6.759474772963687,5.0,5.0,341.111066568,161.23000000000002,-0.0573199999999993,4
6.849653253896519,5.0,3.0,297.08485182000004,137.84000000000003,-0.3088999999999995,4
6.759474772963687,5.0,5.0,341.111066568,161.23000000000002,-0.0573199999999993,4
6.207830221770708,7.0,6.0,445.137281316,181.46000000000004,0.6433500000000008,4
8.608028110486108,4.0,4.0,745.528138992,123.93000000000002,11.79729999999998,4
8.70831362885308,4.0,4.0,743.5124889279999,123.93000000000002,11.57329999999998,4
8.66670156909044,5.0,4.0,775.538703676,133.16000000000005,11.422199999999982,4
2.7602520756252087,6.0,6.0,180.063388104,121.38,-3.834600000000001,5
4.551025401979274,18.0,5.0,653.1135384879999,283.43,-2.010329999999997,2
3.394563291458189,28.0,11.0,1180.4125964339096,455.56,-0.3667299999999986,2
3.008000475071115,30.0,13.0,1132.1143693299996,548.39,-3.6716699999999984,2
4.636758857830084,11.0,6.0,508.218271288,169.38,-2.0277700000000003,1
5.15423174291116,18.0,10.0,1017.6126924180004,316.73,5.6038,1
5.725501569108651,7.0,4.0,445.31652878,124.29,3.3221000000000074,1
3.083797513305444,23.0,10.0,995.2953051159998,379.78,-2.509999999999997,1
5.7270633375754425,8.0,6.0,464.35872794,153.47,2.275100000000005,1
4.504052833916976,20.0,12.0,816.113991988,423.55,-3.0973400000000004,2
3.289093804556216,27.0,13.0,1478.38929417009,532.6,4.243660000000003,2
4.719513632722466,8.0,6.0,379.104935632,196.12,-2.495299999999996,4
2.5564009880289884,2.0,2.0,198.125594436,71.96000000000001,1.02627,3
2.891802609680982,2.0,2.0,170.094294308,71.96000000000001,0.24607,3
3.0065240073265844,2.0,1.0,124.052429496,29.46,0.4759799999999999,4
3.0065240073265844,2.0,1.0,142.06299418,60.96,-0.3487200000000001,4
3.7505261925017455,16.0,8.0,1077.2977337400898,367.61,6.321490000000003,2
3.0065240073265844,2.0,1.0,124.052429496,29.46,0.4759799999999999,4
3.0065240073265844,2.0,1.0,124.052429496,29.46,0.4759799999999999,4
3.486118467427797,28.0,13.0,1290.1964080220898,549.6699999999998,-1.676939999999993,2
3.112817919234918,4.0,4.0,207.158291532,132.87,-1.7077999999999984,4
6.460272420030722,9.0,9.0,419.130495282,255.12,-3.229999999999999,2
1.785447265021472,18.0,11.0,631.173816638,357.9100000000001,-4.590919999999992,2
3.934363340012752,29.0,19.0,1036.229809588,558.97,-10.031519999999984,2
4.393059076222721,16.0,8.0,780.1453635739098,339.49,0.6837399999999993,2
6.454824900038341,21.0,12.0,885.1400999159998,415.81,-1.8011300000000006,2
2.3855848450127044,8.0,6.0,273.10731858,188.35,-3.502439999999999,3
2.0362467147564067,17.0,5.0,508.9772043376397,339.26,-5.679439999999998,3
2.2393989303204456,2.0,1.0,230.094294308,68.8,1.6687800000000004,3
1.2305106246513693,19.0,9.0,891.167638458,395.13,-1.6926299999999963,3
5.703572698704248,7.0,6.0,226.105252916,138.45,-3.3801999999999985,2
3.202629496145299,3.0,3.0,317.292994108,97.98,3.099500000000002,3
2.8953480359887576,2.0,1.0,168.078644244,68.8,0.2359,3
3.736794233871452,3.0,3.0,166.084123548,109.26,-1.2302000000000002,3
2.832973072559494,6.0,5.0,196.058302724,149.72,-4.451099999999999,3
4.5367883232883965,15.0,8.0,581.0325248939998,316.43,-1.9570300000000016,2
5.55124134394441,19.0,9.0,790.1136709360898,364.35,-2.213830000000002,2
2.854706890657317,6.0,3.0,188.090940244,122.66,-2.02703,3
2.854706890657317,6.0,3.0,188.090940244,122.66,-2.02703,3
3.6597764893787694,3.0,3.0,527.49135956,101.06,7.958100000000005,3
3.5057781277990707,3.0,2.0,221.03334884,94.82,0.2166999999999996,3
7.238426653536843,10.0,3.0,594.3043230179999,196.36,3.5929000000000006,2
3.1044441623275,36.0,18.0,1271.0562759959998,697.8,-5.487799999999998,2
3.0065240073265844,2.0,1.0,124.052429496,29.46,0.4759799999999999,4
3.0065240073265844,2.0,1.0,124.052429496,29.46,0.4759799999999999,4
