SabioReactionID,Reaction,ECNumber,MW_R,logP_R,TPSA_R,Rings Count_R,Aromatic Rings_R,Heavy atoms cout_R,Alifatic Rings_R,CSP3_R,BalabanJ_R,RotatableBonds_R,H-bond donor_R,H-bond acceptor_R,MW_P,logP_P,TPSA_P,Rings Count_P,Aromatic Rings_P,Heavy atoms cout_P,Alifatic Rings_P,CSP3_P,BalabanJ_P,RotatableBonds_P,H-bond donor_P,H-bond acceptor_P
1150,[H]O[H].OCC2OC(OC1(CO)(OC(COP(O)(O)=O)C(O)C1(O)))C(O)C(O)C2(O)>>OCC2OC(OC1(CO)(OC(CO)C(O)C1(O)))C(O)C(O)C2(O).OP(O)(O)=O,3.1.3.24,440.0931067299999,-6.103299999999992,267.56,2.0,2.0,28.0,2.0,1.0,2.1489160749912792,7.0,9.0,12.0,440.09310672999993,-6.324199999999993,267.29,2.0,2.0,28.0,2.0,1.0,5.649336153727445,5.0,11.0,12.0
1157,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OC1C=CC=CC1(O)>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].Oc1ccccc1(O),1.3.1.20,856.1351582740897,-3.064699999999997,405.2499999999999,6.0,3.0,56.0,3.0,0.8095238095238094,3.802490858660649,13.0,11.0,20.0,855.1278818219998,-1.471599999999997,404.6099999999999,6.0,3.0,56.0,3.0,0.5238095238095238,4.334619171613952,13.0,11.0,21.0
1157,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OC1C=CC=CC1(O)>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].Oc1ccccc1(O),1.1.1.2,856.1351582740897,-3.064699999999997,405.2499999999999,6.0,3.0,56.0,3.0,0.8095238095238094,3.802490858660649,13.0,11.0,20.0,855.1278818219998,-1.471599999999997,404.6099999999999,6.0,3.0,56.0,3.0,0.5238095238095238,4.334619171613952,13.0,11.0,21.0
1157,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OC1C=CC=CC1(O)>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].Oc1ccccc1(O),1.1.1.50,856.1351582740897,-3.064699999999997,405.2499999999999,6.0,3.0,56.0,3.0,0.8095238095238094,3.802490858660649,13.0,11.0,20.0,855.1278818219998,-1.471599999999997,404.6099999999999,6.0,3.0,56.0,3.0,0.5238095238095238,4.334619171613952,13.0,11.0,21.0
1159,O=O.Oc1ccccc1(O)>>O=CC=CC=C(O)C(O)=O,1.13.11.39,142.026608672,1.1648,74.6,1.0,0.0,10.0,0.0,0.0,5.1348615113454485,0.0,2.0,4.0,142.026608672,0.2679999999999999,74.6,0.0,0.0,10.0,0.0,0.0,4.0376054913870805,3.0,2.0,3.0
1159,O=O.Oc1ccccc1(O)>>O=CC=CC=C(O)C(O)=O,1.13.11.2,142.026608672,1.1648,74.6,1.0,0.0,10.0,0.0,0.0,5.1348615113454485,0.0,2.0,4.0,142.026608672,0.2679999999999999,74.6,0.0,0.0,10.0,0.0,0.0,4.0376054913870805,3.0,2.0,3.0
1160,O=O.Oc1ccccc1(O)>>OC(=O)C=CC=CC(O)=O,1.13.11.1,142.026608672,1.1648,74.6,1.0,0.0,10.0,0.0,0.0,5.1348615113454485,0.0,2.0,4.0,142.026608672,0.2680000000000002,74.6,0.0,0.0,10.0,0.0,0.0,3.730805714767907,3.0,2.0,2.0
1168,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.Oc1ccccc1(O)>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.COc1ccccc1(O),2.1.1.6,509.1812946880901,-0.8243999999999967,223.09,4.0,1.0,35.0,1.0,0.6,4.816546384998505,7.0,7.0,12.0,508.174018236,-0.0362999999999993,212.09,4.0,1.0,35.0,1.0,0.7142857142857142,4.644889331563281,8.0,6.0,13.0
1168,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.Oc1ccccc1(O)>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.COc1ccccc1(O),2.1.1.68,509.1812946880901,-0.8243999999999967,223.09,4.0,1.0,35.0,1.0,0.6,4.816546384998505,7.0,7.0,12.0,508.174018236,-0.0362999999999993,212.09,4.0,1.0,35.0,1.0,0.7142857142857142,4.644889331563281,8.0,6.0,13.0
1170,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(O)=O,2.3.1.174,1676.2570265959998,-2.7858999999999923,764.56,6.0,2.0,106.0,2.0,1.2921739130434782,3.0444315674942555,41.0,19.0,39.0,1676.2570265960003,-3.176599999999988,764.56,6.0,2.0,106.0,2.0,1.2962962962962965,3.0619665607140094,42.0,20.0,39.0
1174,CC(C(O)=O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O,5.4.99.2,867.1312529499999,-1.6145999999999945,400.9299999999999,3.0,1.0,55.0,1.0,0.64,1.50206576222266,21.0,10.0,20.0,867.1312529500001,-1.4704999999999946,400.93,3.0,1.0,55.0,1.0,0.64,1.490992242338572,22.0,10.0,20.0
1176,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)>>[H].O=C1OC(COP(O)(O)=O)C(O)C(O)C1(O).NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),1.1.1.47,1004.1124474040898,-6.003299999999998,521.6999999999999,6.0,3.0,64.0,3.0,1.476190476190476,3.781647388274447,16.0,15.0,25.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
1176,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)>>[H].O=C1OC(COP(O)(O)=O)C(O)C(O)C1(O).NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),1.1.1.49,1004.1124474040898,-6.003299999999998,521.6999999999999,6.0,3.0,64.0,3.0,1.476190476190476,3.781647388274447,16.0,15.0,25.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
1177,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O).OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O)>>OCC2OC(OC1OC(COP(O)(O)=O)C(O)C(O)C1(O))C(O)C(O)C2(O).O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O),2.4.1.15,826.0847391939999,-7.898099999999994,453.9,4.0,3.0,52.0,3.0,1.7333333333333334,4.183691050533516,12.0,15.0,23.0,826.0847391939998,-7.898099999999992,453.9,4.0,3.0,52.0,3.0,1.5555555555555556,4.169607013966459,12.0,15.0,22.0
1178,OCC2OC(OC1OC(COP(O)(O)=O)C(O)C(O)C1(O))C(O)C(O)C2(O).[H]O[H]>>OCC1OC(O)C(O)C(O)C1(O).OC1OC(COP(O)(O)=O)C(O)C(O)C1(O),3.2.1.122,440.0931067299999,-6.104899999999993,267.55999999999995,2.0,2.0,28.0,2.0,1.0,2.075428458809277,6.0,9.0,12.0,440.09310673,-6.325800000000001,267.29,2.0,2.0,28.0,2.0,2.0,5.20673536634891,4.0,11.0,13.0
1179,[H]O[H].OCC2OC(O)C(O)C(O)C2(OC1OC(COP(O)(O)=O)C(O)C(O)C1(O))>>OCC1OC(O)C(O)C(O)C1(O).OC1OC(COP(O)(O)=O)C(O)C(O)C1(O),3.2.1.122,440.0931067299999,-6.104899999999993,267.56,2.0,2.0,28.0,2.0,1.0,2.112126454715925,6.0,9.0,12.0,440.09310673,-6.325800000000001,267.29,2.0,2.0,28.0,2.0,2.0,5.20673536634891,4.0,11.0,13.0
1181,OC1C(O)C(O)C(OP(O)(O)=O)C(O)C1(O)>>OC1OC(COP(O)(O)=O)C(O)C(O)C1(O),5.5.1.4,260.02971862600003,-3.717600000000001,167.91,1.0,1.0,16.0,1.0,1.0,2.867032609706742,2.0,7.0,7.0,260.02971862600003,-3.1044,156.91,1.0,1.0,16.0,1.0,1.0,2.572326379287314,3.0,6.0,7.0
1182,OCC(O)COP(O)(O)=O.[H]O[H]>>OP(O)(O)=O.OCC(O)CO,3.1.3.2,190.024239322,-2.3758,138.72,0.0,0.0,11.0,0.0,1.0,3.455281040689958,4.0,4.0,4.0,190.024239322,-2.5967,138.45,0.0,0.0,11.0,0.0,1.0,6.226251281637781,2.0,6.0,4.0
1183,OCC(O)COP(O)(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(=O)COP(O)(O)=O,1.1.5.3,836.1300728940901,-4.5669999999999975,425.4799999999999,5.0,2.0,54.0,2.0,1.476190476190476,4.612909131413487,15.0,12.0,21.0,171.005849606,-1.2304000000000002,104.06,0.0,0.0,10.0,0.0,0.6666666666666666,3.560527032674639,4.0,3.0,4.0
1183,OCC(O)COP(O)(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(=O)COP(O)(O)=O,1.1.1.8,836.1300728940901,-4.5669999999999975,425.4799999999999,5.0,2.0,54.0,2.0,1.476190476190476,4.612909131413487,15.0,12.0,21.0,171.005849606,-1.2304000000000002,104.06,0.0,0.0,10.0,0.0,0.6666666666666666,3.560527032674639,4.0,3.0,4.0
1184,OCC(O)COP(O)(O)=O.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>[H].OCC(=O)COP(O)(O)=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),1.3.1.20,916.0964034160896,-4.4499999999999975,472.0099999999999,5.0,2.0,58.0,2.0,1.476190476190476,4.664602049677091,17.0,13.0,22.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
1184,OCC(O)COP(O)(O)=O.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>[H].OCC(=O)COP(O)(O)=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),1.1.1.8,916.0964034160896,-4.4499999999999975,472.0099999999999,5.0,2.0,58.0,2.0,1.476190476190476,4.664602049677091,17.0,13.0,22.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
1184,OCC(O)COP(O)(O)=O.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>[H].OCC(=O)COP(O)(O)=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),1.1.1.49,916.0964034160896,-4.4499999999999975,472.0099999999999,5.0,2.0,58.0,2.0,1.476190476190476,4.664602049677091,17.0,13.0,22.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
1185,OCC(O)COP(O)(O)=O.NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>[H]C(O)(C=O)COP(O)(O)=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H],1.1.1.21,916.0964034160896,-4.4499999999999975,472.0099999999999,5.0,2.0,58.0,2.0,1.476190476190476,4.664602049677091,17.0,13.0,22.0,171.005849606,-1.2320000000000004,104.06,0.0,0.0,10.0,0.0,0.6666666666666666,3.550748721097319,4.0,3.0,4.0
1186,OCC(O)COP(O)(O)=O.O=O>>OCC(=O)COP(O)(O)=O.OO,1.1.3.21,204.003503878,-1.4841,141.36,0.0,0.0,12.0,0.0,1.0,5.4552810406899575,4.0,4.0,6.0,204.003503878,-1.3255000000000003,144.52,0.0,0.0,12.0,0.0,0.6666666666666666,4.560527032674639,4.0,5.0,6.0
1192,[H]O[H].NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(=O)OCC(O)CO)C(O)C2(O)>>NC=1C=CN(C(=O)N=1)C2OC(COP(O)(O)=O)C(O)C2(O).OCC(O)COP(O)(O)=O,3.6.1.16,495.0655256759999,-3.776199999999999,284.85,2.0,1.0,31.0,1.0,0.6666666666666666,1.979975941151884,10.0,7.0,14.0,495.065525676,-3.9971,284.58000000000004,2.0,1.0,31.0,1.0,1.5555555555555556,5.613283437021316,8.0,9.0,13.0
1198,NC(CS(=O)=O)C(O)=O>>CC(N)C(O)=O.O=S=O,4.4.1.1,153.009578704,-1.9903,97.46,0.0,0.0,9.0,0.0,0.6666666666666666,3.77219557681129,3.0,3.0,4.0,153.009578704,-1.2519999999999998,97.46,0.0,0.0,9.0,0.0,0.6666666666666666,6.523572484944394,1.0,2.0,4.0
1200,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OCC(O)C(O)C(O)C(O)CO>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].OCC1OC(O)(CO)C(O)C1(O),1.1.1.67,846.1954364240901,-6.601299999999998,439.63999999999993,5.0,2.0,56.0,2.0,1.476190476190476,5.142792541582107,16.0,14.0,23.0,845.1881599719998,-5.906199999999998,428.0,6.0,4.0,56.0,4.0,1.5238095238095235,3.8713070232585904,13.0,13.0,24.0
1200,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OCC(O)C(O)C(O)C(O)CO>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].OCC1OC(O)(CO)C(O)C1(O),1.1.1.14,846.1954364240901,-6.601299999999998,439.63999999999993,5.0,2.0,56.0,2.0,1.476190476190476,5.142792541582107,16.0,14.0,23.0,845.1881599719998,-5.906199999999998,428.0,6.0,4.0,56.0,4.0,1.5238095238095235,3.8713070232585904,13.0,13.0,24.0
1201,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(O)C(O)C(O)C(O)CO>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].OCC1OC(O)(CO)C(O)C1(O),1.1.1.67,926.1617669460898,-6.4842999999999975,486.1699999999999,5.0,2.0,60.0,2.0,1.476190476190476,5.194485459845712,18.0,15.0,24.0,925.154490494,-5.7891999999999975,474.5299999999999,6.0,4.0,60.0,4.0,1.5238095238095235,3.923869894372469,15.0,14.0,25.0
1201,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(O)C(O)C(O)C(O)CO>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].OCC1OC(O)(CO)C(O)C1(O),1.1.1.138,926.1617669460898,-6.4842999999999975,486.1699999999999,5.0,2.0,60.0,2.0,1.476190476190476,5.194485459845712,18.0,15.0,24.0,925.154490494,-5.7891999999999975,474.5299999999999,6.0,4.0,60.0,4.0,1.5238095238095235,3.923869894372469,15.0,14.0,25.0
1206,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OCC(O)C(O)C(O)C(O)CO>>[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC1OC(O)(CO)C(O)C1(O),1.1.1.12,846.1954364240901,-6.601299999999998,439.63999999999993,5.0,2.0,56.0,2.0,1.476190476190476,5.142792541582107,16.0,14.0,23.0,181.071213136,-3.1073000000000004,110.38,1.0,1.0,12.0,1.0,1.0,2.724112234103965,2.0,5.0,6.0
1206,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OCC(O)C(O)C(O)C(O)CO>>[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC1OC(O)(CO)C(O)C1(O),1.1.1.14,846.1954364240901,-6.601299999999998,439.63999999999993,5.0,2.0,56.0,2.0,1.476190476190476,5.142792541582107,16.0,14.0,23.0,181.071213136,-3.1073000000000004,110.38,1.0,1.0,12.0,1.0,1.0,2.724112234103965,2.0,5.0,6.0
1206,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OCC(O)C(O)C(O)C(O)CO>>[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC1OC(O)(CO)C(O)C1(O),1.1.1.9,846.1954364240901,-6.601299999999998,439.63999999999993,5.0,2.0,56.0,2.0,1.476190476190476,5.142792541582107,16.0,14.0,23.0,181.071213136,-3.1073000000000004,110.38,1.0,1.0,12.0,1.0,1.0,2.724112234103965,2.0,5.0,6.0
1207,OCC1OC(O)C(O)C(O)C1(O)>>OCC1OC(O)(CO)C(O)C1(O),5.3.1.5,180.063388104,-3.2214000000000005,110.38,1.0,1.0,12.0,1.0,1.0,2.634408987061597,1.0,5.0,6.0,180.063388104,-3.2198,110.38,1.0,1.0,12.0,1.0,1.0,2.724112234103965,2.0,5.0,6.0
1214,NC(CO)C(O)=O.[*]S[*]>>[H]O[H].NC(CS)C(O)=O,4.2.1.22,137.014664084,-0.9612000000000002,83.55000000000001,0.0,0.0,8.0,0.0,0.6666666666666666,4.976410220809413,2.0,3.0,4.0,139.030314148,-1.4966000000000002,94.82,0.0,0.0,8.0,0.0,0.6666666666666666,3.3434170589539605,2.0,3.0,3.0
1216,NC(CS)C(O)=O.O=O>>NC(CS(=O)=O)C(O)=O,1.13.11.20,153.009578704,-0.6049000000000002,97.46,0.0,0.0,9.0,0.0,0.6666666666666666,5.3434170589539605,2.0,3.0,5.0,153.009578704,-1.9903,97.46,0.0,0.0,9.0,0.0,0.6666666666666666,3.77219557681129,3.0,3.0,4.0
1217,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC(CCC(O)=O)C(O)=O.NC(CS)C(O)=O>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OP(O)(O)=O.NC(CCC(=O)NC(CS)C(O)=O)C(O)=O,6.3.2.2,628.0154949259997,-2.3009000000000013,342.45,3.0,1.0,38.0,1.0,1.1666666666666663,5.032826459154685,10.0,10.0,17.0,677.091757488,-3.0683000000000007,362.3200000000001,3.0,1.0,43.0,1.0,1.125,5.7367877990575735,13.0,11.0,17.0
1220,[H]S[H].CC(=O)OCC(N)C(O)=O>>CC(O)=O.NC(CS)C(O)=O,2.5.1.47,181.040878832,-0.9257999999999992,89.62,0.0,0.0,11.0,0.0,0.6,3.4907296603908136,3.0,2.0,4.0,181.040878832,-0.5810000000000003,100.62,0.0,0.0,11.0,0.0,1.1666666666666663,6.146456546628012,2.0,4.0,4.0
1221,[H]O[H].NC(CS)C(=O)NCC(O)=O>>NCC(O)=O.NC(CS)C(O)=O,3.4.13.18,196.051777864,-2.3804,123.92000000000002,0.0,0.0,12.0,0.0,0.6,3.6043318631730097,4.0,4.0,4.0,196.051777864,-1.6422000000000003,126.64,0.0,0.0,12.0,0.0,1.1666666666666663,6.1907959820416325,3.0,5.0,5.0
1221,[H]O[H].NC(CS)C(=O)NCC(O)=O>>NCC(O)=O.NC(CS)C(O)=O,3.4.13,196.051777864,-2.3804,123.92000000000002,0.0,0.0,12.0,0.0,0.6,3.6043318631730097,4.0,4.0,4.0,196.051777864,-1.6422000000000003,126.64,0.0,0.0,12.0,0.0,1.1666666666666663,6.1907959820416325,3.0,5.0,5.0
1221,[H]O[H].NC(CS)C(=O)NCC(O)=O>>NCC(O)=O.NC(CS)C(O)=O,3.4.11.2,196.051777864,-2.3804,123.92000000000002,0.0,0.0,12.0,0.0,0.6,3.6043318631730097,4.0,4.0,4.0,196.051777864,-1.6422000000000003,126.64,0.0,0.0,12.0,0.0,1.1666666666666663,6.1907959820416325,3.0,5.0,5.0
1221,[H]O[H].NC(CS)C(=O)NCC(O)=O>>NCC(O)=O.NC(CS)C(O)=O,3.4.11.1,196.051777864,-2.3804,123.92000000000002,0.0,0.0,12.0,0.0,0.6,3.6043318631730097,4.0,4.0,4.0,196.051777864,-1.6422000000000003,126.64,0.0,0.0,12.0,0.0,1.1666666666666663,6.1907959820416325,3.0,5.0,5.0
1221,[H]O[H].NC(CS)C(=O)NCC(O)=O>>NCC(O)=O.NC(CS)C(O)=O,3.4.11,196.051777864,-2.3804,123.92000000000002,0.0,0.0,12.0,0.0,0.6,3.6043318631730097,4.0,4.0,4.0,196.051777864,-1.6422000000000003,126.64,0.0,0.0,12.0,0.0,1.1666666666666663,6.1907959820416325,3.0,5.0,5.0
1221,[H]O[H].NC(CS)C(=O)NCC(O)=O>>NCC(O)=O.NC(CS)C(O)=O,3.4.11.23,196.051777864,-2.3804,123.92000000000002,0.0,0.0,12.0,0.0,0.6,3.6043318631730097,4.0,4.0,4.0,196.051777864,-1.6422000000000003,126.64,0.0,0.0,12.0,0.0,1.1666666666666663,6.1907959820416325,3.0,5.0,5.0
1228,OC(=O)CCC(=O)C(O)=O.NCCC(O)=O>>NC(CCC(O)=O)C(O)=O.O=CCC(O)=O,2.6.1.19,235.069201756,-1.0753,154.99,0.0,0.0,16.0,0.0,1.0666666666666669,6.435413931459863,6.0,4.0,5.0,235.069201756,-1.0769,154.99,0.0,0.0,16.0,0.0,0.9333333333333332,6.537218741301748,6.0,4.0,5.0
1233,[H]O[H].NC(=N)NCCC(O)=O>>NC(N)=O.NCCC(O)=O,3.5.3.7,149.080041212,-1.88053,130.70000000000002,0.0,0.0,10.0,0.0,0.5,3.1028259423155773,3.0,4.0,2.0,149.080041212,-1.5564000000000002,132.43,0.0,0.0,10.0,0.0,0.6666666666666666,5.634296597605417,2.0,4.0,3.0
