SabioReactionID	ECNumber
14558	5.1.2.3
7283	1.4.1.8
1994	1.2.1.44
12823	1.14.13.24
6700	1.4.9.1
14676	2.3.1.87
14355	2.4.99.1
16166	2.7.1.225
1090	3.6.1.3
10162	2.4.2.4
2247	2.3.1.35
11114	2.8.3.9
11271	2.1.3.6
15472	1.18.1.2
14040	6.3.1.9
6137	1.14.14.90
13767	-
14409	3.2.1.3
13561	3.4.15.1
1827	5.4.99.5
15826	2.2.1.7
10468	6.3.2.2
14631	3.6.1.60
12418	3.1.1.1
405	6.1.1.16
16238	6.3.2
13402	-
13340	-
12360	3.2.1.62
1324	1.1.1.156
7905	3.2.1.52
10578	1.1.1.50
16383	5.1.3
10399	3.1.3.29
9808	3.4.11.2
13782	1.1.1.210
11397	1.6.5.11
736	3.1.3.97
92	4.2.1.70
13165	3.1.1.1
12081	1.3.1.20
1042	2.5.1.7
11785	3.4.22.16
15371	1.1.1.86
304	3.1.3.2
7489	1.1.1.284
10153	1.1.1.2
15687	3.4.22.n14
12241	3.2.1.81
4407	1.3.8.4
305	3.1.3.31
1488	2.4.2.12
12378	3.4.17.22
3851	1.14.13.10
9938	1.1.1.2
2823	1.1.1.27
14749	1.6.5.4
11354	1.14.99.1
11553	1.1.1
12165	1.14.12.17
11830	3.4.22
15882	3.6.4
7997	1.1.1.213
15039	1.10.5.1
1608	3.6.1.7
14685	1.1.9.1
703	4.2.1.1
48	2.7.1.24
13489	2.4.1.85
13480	3.4.21.42
9857	2.6.1.12
7345	1.14.18.1
15700	2.8.2.4
8143	2.8.2.1
1358	1.3.1.20
15746	4.3.2.3
14019	1.14.14.1
8110	2.7.1.21
10717	1.1.1.357
10729	1.8.1.15
14349	6.2.1.13
11189	1.11.1.1
1451	2.1.2.10
15823	2.5.1.90
13053	6.2.1.16
16437	2.7.1.39
13432	2.8.2
15003	1.1.1
11386	3.2.1.23
11920	3.4.21.39
752	2.7.2.11
14931	3.1.1.23
15715	4.1.2.38
6576	1.1.99.31
7655	1.11.1.7
3594	2.7.1.78
10107	3.4.11.4
9545	1.14.14.1
13454	5.4.2.7
6769	3.6.1
7723	3.7.1.3
13335	3.5.2
12410	3.1.1.1
12685	1.1.1.116
15982	6.1.1.9
764	2.3.1.1
7166	3.2.1.78
12177	2.1.1.100
2251	3.5.3.13
15673	3.4.22.69
75	3.6.4
15656	4.1.1
16191	2.4.1.264
6474	4.1.3.17
2808	4.1.1
16210	2.1.1.246
10910	3.4.22.10
2148	2.1.1.49
12880	1.1.1
7083	2.8.2.4
13570	3.1.1.1
11437	1.11.1.7
2919	2.7.7.64
12472	-
11361	1.17.1.9
14175	3.4.11
11657	1.14.18.1
15467	3.4.11.1
1955	5.3.1.15
7962	3.1.3.48
12988	2.4.2.28
11901	1.17.3.2
7824	2.8.2
1995	2.1.1.104
9660	1.1.3.38
7001	-
14032	3.4.21
13159	3.2.1.122
1335	1.2.1.9
12137	2.5.1.31
2227	1.1.1.21
9710	2.7.4.14
11295	3.5.2.6
97	3.5.3.6
10122	3.5.1.4
1391	6.3.2.4
707	2.5.1.6
15637	2.3.1.51
12958	4.2.1.80
15669	2.3.1.209
12009	5.1.1
3901	3.2.1.49
14378	2.4.1.300
12995	2.4.2.28
7844	1.2.1.59
2878	7.2.4.5
10803	2.7.1.6
12852	3.4.22.15
10220	3.5.1.3
11918	3.4.21.39
15762	5.2.1.8
746	4.3.1.18
13429	2.3.1.84
11378	2.4.1.17
13126	2.4.1.118
10057	1.1.1.37
246	3.6.1.9
11182	1.1.1.179
2090	4.1.1.28
13999	-
6757	1.1.1.21
164	1.2.1.3
15978	4.2.3
7008	2.6.1.7
16134	1.8.4.12
13300	-
7922	1.1.1.184
2325	3.1.1.49
16155	1.3.1.24
12933	3.3.2.6
9235	2.4.1.203
14515	1.5.1.33
13227	-
16410	2.3.1
14632	3.6.1
12937	4.1.1.64
4121	2.5.1.57
3727	2.3.1.97
6962	1.2.1.24
7917	3.7.1.18
14640	1.8.1.15
3676	3.4.13.18
15578	3.6.1.63
12038	3.7.1.3
11861	3.5
10561	3.1.1.2
14758	5.3.2.6
12007	5.1.1
10112	1.1.1.188
1425	2.1.1.40
12005	3.1.1.17
9766	3.1.1.7
15792	1.10.3.2
1026	1.3.2.3
2050	4.2.3.16
150	4.1.1.31
10277	1.1.3.7
16195	3.1.3.15
10137	3.4.11.4
15326	2.7.7.77
15560	2.3.1.74
7072	1.14.15.15
1742	1.13.11.33
14851	-
14339	3.5.1.124
9684	1.13.12.16
11188	1.11.1.1
1201	1.1.1.67
1703	4.2.1.39
15357	4.1.2.47
13339	1.2.7.6
12286	3.5.1.88
1426	2.1.1.39
2651	5.1.3.13
7910	1.1.1.51
16430	2.7.1.39
7713	3.1.3.29
1098	6.3.2.24
13425	-
12093	1.1.1.50
9612	6.3.2.10
10552	3.1.1.1
1176	1.1.1.47
13938	-
13882	3.4.23
9789	1.1.1.44
13400	3.4.22.62
11802	1.1.3.4
14854	3.1.6.1
2576	1.2.3.7
11846	3.4.21.21
10422	5.5.1.1
7239	3.2.1.23
9863	1.1.1.27
12580	3
11660	1.14.18.1
1874	1.1.1.1
14345	6.2.1.13
2791	2.4.1.170
9904	1.14.14.1
10420	3.4.11.10
9902	1.1
15399	4.2.3.135
15388	1.6.5.2
6740	1.1.1
10569	3.4.13
5178	1.1.1.100
10081	1.1.1.50
1622	2.2.1.1
4665	2.1.1.76
14664	-
10973	1.11.1.1
8195	1.1.1.27
7242	3.2.1.23
11817	3.4.11.19
15310	3.2.1.37
10912	3.4.22.10
4979	2.3.1.226
14128	1.14.14.1
6755	1.1.1.19
1264	3.6.1.13
15441	2.7.1
7829	1.1.1
10232	3.2.1.3
11921	3.4.21.39
9799	3.2.1.17
739	3.5.4.28
12041	4.1.1
10737	1.1.1.149
2863	3.1.3.15
11851	4.2.1.36
10183	1.1.1.105
869	5.1.3.14
14919	-
11195	1.11.1.1
8388	3.1.21.3
9485	2.2.1.1
6513	2.4.1.1
3217	2.4.1.67
2458	6.2.1.2
10834	2.3.1.9
7613	3.3.2.10
14625	-
10647	3.4.21
9689	1.4.1.20
14994	1.1.1
7177	4.1.99.1
2039	1.18.1.1
11634	1.1.1.184
597	1.1.1.1
10388	3.1.3.29
16101	4.2.2.8
2405	1.1.1.169
745	4.1.99.1
14432	1.1.1.271
13055	3.1.3.48
10318	2.6.1.39
12088	3.4.23.41
13946	4.4.1.1
75	7.6.2.2
7195	3.1.3.48
10926	4.1.1.1
8000	1.3.1.10
9577	2.5.1.18
14819	1.7.3.1
293	3.1.4.17
11765	1.1.1.2
16474	7.2.2.22
13739	2.7.11.1
16305	2.3.1.286
10970	1.11.1.1
294	4.6.1.2
9703	2.7.2.3
12600	1.1.1
10666	3.4.21
10152	3.5.1.4
12803	3.1.2
7538	1.11.1.9
14740	1.1.1
1435	2.7.1.59
9071	1.14.13.84
11561	2.3.1.15
8026	1.1.1.10
13212	1.14.14.25
12330	1.14.13.84
6601	3.1.2.20
11372	2.3.1.15
1018	3.1.1.1
7986	-
11972	1.1.1.62
13864	3.4.24.27
171	3.1.2
302	3.6.1.55
7646	2.7.7.18
14390	2.8.3.18
10357	3.5.2.6
14097	-
5394	2.7.1.68
55	2.7.1.40
2268	4.2.3.9
14311	1.3.5.6
15061	4.2.1.65
11447	2.7.1.90
6545	1.3.3.6
7195	3.1.3.36
6927	1.14.18.1
9912	1.1.1.184
13761	2.4.1.13
10860	1.1.1
14177	1.13.11.31
14205	2.5.1.126
12671	2.8.2
13954	2.6.1.7
1699	3.1.8.1
13481	3.4.21.42
11118	2.8.3.9
3081	2.5.1.48
13024	2.8.3.12
10462	1.3.8.6
6640	2.3.1.78
11676	3.5.1.1
13621	-
9769	3.2.1.17
8101	3.1.1.7
12907	3.7.1.8
7818	1.1.1.21
7788	1.1.1.21
14320	4.2.1.119
7125	1.1.1.47
10606	3.4.21
544	1.2.1.5
10358	3.2.1.18
1176	1.1.1.49
3328	1.1.1.2
3408	1.13.11.33
15101	1.1.1.4
2215	2.7.1.36
1654	1.1.1.2
15262	2.1.1.122
14608	2.3.1
149	1.1.1.40
6915	2.7.1.59
3606	1.3.1.104
11587	4.3.1.24
14555	2.4.1.253
15336	2.7.7.77
15389	2.5.1.134
11891	1.17.3.2
3563	1.14.11
5301	1.14.13.7
16201	3.4.22.69
12066	-
9978	2.3.1.86
10542	5.1.99.4
13346	2.7.7.23
6769	3.1.4.39
10736	2.3.1.24
1862	1.1.1.1
483	3.6.1.55
1900	1.14.16.4
14921	3.6.1.55
14562	2.1.1.251
6590	1.1.99.31
6931	1.2.1.3
14529	2.4.1.327
4761	3.2.1.21
11754	2.4.1.17
12086	3.4.23.41
7287	1.2.1.36
10809	1.1.1.21
13900	3.2.1.1
11215	1.11.1.15
15414	1.1.1.42
11968	1.1.1.51
14209	1.11.1.16
15066	1.2.1.96
15955	3.4.22.69
10675	1.1.3.10
13855	3.4.24.27
4595	2.3.1.41
11500	1.3.8.8
16079	1.14.11.2
13102	6.2.1
5368	2.1.1.41
9699	5.3.3.8
9751	3.5.1
674	1.14.12.17
825	2.6.1.57
10036	1.2.1.23
15696	1.3.5.5
12923	2.7.1.105
12328	1.14.13.84
11432	-
6867	4.3.1
6647	3.2.1.14
14089	4.3.1.27
14212	3.5.1
13931	-
12789	1.3.3.5
15454	-
7912	1.1.1.213
14850	-
14440	2.7.7.84
41	2.7.1.11
13191	6.2.1.n2
12206	1.14.13.84
6719	1.3.8.7
10309	3.1.1.1
13787	3.5.1.136
14136	5.1.1.8
7927	1.1.3.10
171	2.3.3.10
14706	2.3.1.183
13355	3.1.4.39
7047	1.20.1.1
335	2.7.8.7
12073	3.1.4.37
793	2.7.1.59
2174	1.5.1.1
13044	4.3
10352	1.2.1.3
13194	3.2.1.21
10309	3.1.1.13
14651	2.1.2.11
1709	1.1.1.2
10553	-
6676	1.5.99.12
6119	1.3.1.77
15864	2.7.1.207
13681	3.2.1.73
11487	1.6.2.4
797	3.1.3.2
14508	3.5.1
75	3.6.5.4
6958	1.2.1.3
6748	3.4.11.18
10019	2.3.1.85
15782	2.1.2.1
16254	6.3.2.11
13422	3.2.1.18
1606	1.2.1.3
10918	3.4.22.10
10552	3.1.1.2
14554	2.4.1.253
8142	3.5.1.11
1100	4.3.1.25
11266	3.1.3.33
13202	1.14.13.208
9833	1.2.1.88
11275	3.4.13.9
11360	1.17.1.9
6923	1.1.1.88
1745	1.13.11.31
11316	2.7.7.1
15341	2.7.7.77
404	6.1.1.15
13901	3.2.1.4
10271	3.1.3.74
15855	1.10.3.2
9721	2.7.4.14
15555	2.6.1.21
7783	1.1.1.47
7025	1.11.1.14
15426	3.2.1.20
10830	2.7.7.59
15024	5.3.99.2
10440	2.7.3.9
13513	1.1.1.18
11915	3.4.21.39
6779	1.11.2.1
11681	1.1.1.162
7011	2.4.1.17
6694	2.3.1.7
13886	-
15448	-
10541	1.8.1.9
11971	1.1.1.51
10165	1.8.1.4
7977	3.1.3.36
14135	1.1.1.8 3.1.3.21
3164	1.1.1.101
16478	1.14
3920	4.2.1.17
2417	1.3.8.6
4907	4.1.3.39
1580	5.3.2.1
10434	1.1.1.2
15386	1.6.5.2
1821	1.2.3.1
12704	3.1.1.14
7960	3.1.3.48
15767	1.10.3.1
13475	3.2.1.78
6753	1.1.1.1
8495	2.4.1.216
15230	2.8.2
10283	1.2.1.23
15658	1.3.7.12
11988	1.1.1.209
10384	2.4.1
3366	1.1.1
14645	1.8.1.15
11292	3.1.2
10648	3.4.11
13478	3.4.21.42
12348	3.2.1.161
11769	1.1.1.1
10879	2.6.1.54
446	3.6.1.9
6704	1.1.1.21
560	5.3.1.27
11452	-
14418	-
14809	1.11.1.16
13850	3.4.24.27
282	3.1.3.89
60	1.6.2.6
8153	2.7.1.2
14773	2.5.1.78
14127	3.1.1.88
10005	1.2.1.49
15223	2.4.1
9805	3.4.11.2
10111	3.5.1.4
15814	2.3.1.46
3480	2.3.1.16
16388	6.3.2.52
10117	1.1.1.188
6818	1.3.8.8
110	5.4.2.2
14199	3.2.1.23
9819	3.4.11.2
13820	3.1.2
3538	2.3.1.7
13715	3.4.21.62
2666	1.1.1.159
15264	2.1.1.115
2179	1.1.1.51
899	4.1.1.18
15794	1.10.3.2
16202	-
11800	1.1.3.4
6797	1.2.1.48
10511	3.2.1.73
7651	2.5.1.27
458	6.3.4.2
3548	1.1
9569	1.1.1.153
15634	2.3.1.51
15465	3.4.11.1
6917	1.2.1.3
11220	2.1.2.2
3416	3.2.1.26
6699	2.3.1.7
10714	6.1.1.1
16057	2.3.1.36
13625	2.4.1.19
14119	2.3.1.177
14152	2.4.1.329
7665	1.2.1.24
14881	1.1.1.14
10658	3.4.21
1878	1.1.1.2
16351	6.2.1.3
12878	1.14.14.145
12063	1.14.15.16
14468	1.3.1.95
4395	1.1.1.211
1467	1.5.1.49
8131	2.7.1.21
15640	2.3.1.51
11610	3.4.22.51
14241	1.1.99.36
9670	2.7.8.13
6772	1.3.1.98
7220	1.1.1.267
6863	4.3.1
10676	3.4.21
2150	1.1.1
14562	2.1.1.246
7648	1.11.1.7
499	2.7.4.9
13403	-
14094	-
13955	2.6.1.7
14143	3.2.1
11826	3.5.1.18
532	2.3.3.14
7124	1.1.1.21
1060	1.13.11.11
13587	3.4.21
4915	1.1.1.306
1830	3.2.1.20
16282	2.4.99.1
15629	4.2.1.131
11761	1.1.1.2
14699	6.3.5.9
4409	1.3.1.38
13727	3.4.21.62
13074	1.1.1.209
12318	1.3.2.3
12746	1.1.1.1
13893	1.18.1.2
13722	3.4.21.62
9874	1.5.1.20
14117	1.11.1.9
3392	1.14.15.18
3051	1.1.99.24
10946	1.14.14.1
1117	3.1.3.7
12700	1.1.1.2
4067	4.2.1.36
12181	2.1.1.100
1841	2.6.1.1
5754	2.1.2.1
11401	2.3.1.179
7693	2.8.1.2
7331	1.2.1.5
14446	3.4.11.6
9288	1.1.1.145 5.3.3.1
12300	-
8129	1.1.1.1
15271	2.7.1
620	3.2.1.20
13158	3.2.1.122
11739	1.2.1.24
15461	3.4.11.9
14457	2.3.1.118
14918	1.1.1.14
10528	4.1.2.13
16256	2.1.1.240
11562	2.3.1.15
10099	3.4.11.4
16450	4.1.1.47
2560	2.7.2
13590	3.6.1
12402	3.4.11.24
1640	1.14.14.23
171	3.1.2.23
10787	1.1.1.2
11453	2.4.1.17
6809	1.3.8.7
15063	1.1.3.15
196	1.17.1.4
10117	1.1.1.263
7922	1.1.1.2
12908	1.17.1.4
7836	1.3.98.1
1320	4.1.99.1
6806	1.3.8.8
12356	3.2.1.21
3209	1.1.1.51
1572	1.1.1
5357	2.1.1.145
14545	3.5.3.15
14980	3.6.1.55
11430	-
11024	3.4.11.4
10709	3.4.21
6985	2.4.1.17
16045	3.5.2.3
14942	1.3.1.9
6671	1.7
15833	1.5.3.13
9832	1.13.11.52
6752	1.1.1.21
13064	1.1.1.357
4853	1.1.1
1322	1.1.1.14
9655	3.5.2.6
996	1.2.1.3
13789	3.5.1.104
6132	5.5.1.6
13007	2.5.1.48
9640	1.2.1.9
9874	1.8.1.15
11700	3.2.1.20
14414	2.1.1.34
5908	1.14.11
11927	3.1.1.13
11795	1.3.1.20
12159	2.3.1.23
10627	3.4.21
12436	3.1.1.1
305	3.1.3.25
13431	2.3.1.190
15056	1.17.1.8
8153	2.7.1.1
11932	3.1.1.13
7846	4.1.1.32
392	-
1845	2.7.1.12
10335	2.4.1.173
10261	3.1.3.74
13876	3.1.26.8
45	4.1.2.13
9624	6.2.1.1
635	1.14.18.1
9988	1.4.3.2
9863	1.1.1.28
11282	1.1.1.50
5288	1.1.1.271
756	1.2.1.24
7244	3.8.1.5
6874	6.2.1.17
10423	3.2.1.23
2432	2.3.1.146
15172	3.5.1.99
185	2.7.7.7
10464	2.7.4.14
10101	3.5.1.4
10207	1.2.1.5
16354	2.1.2.1
1490	3.1.2.2
12465	2.3.1.16
1131	4.4.1.11
14937	1.1.1.21
698	3.2.2.6
9953	3.1.3.29
7755	1.1.1.213
10448	3.2.1.103
11413	-
15712	4.1.2.25
13978	-
8404	2.4.1.13
501	3.1.3.5
12996	2.4.2.28
2886	3.3.2.1
13217	2.4.1.37
15847	-
11182	1.3.1.20
11932	3.1.1.3
7816	1.1.1.19
13496	2.5.1.18
7933	1.1.3.10
8041	1.3.1.20
13740	2.7.11.1
12168	-
6605	3.5.1
11598	3.4.22.51
7727	4.3.2.1
16377	1.5.3
13001	2.4.2.28
10223	3.5.1.3
7139	2.3.1.226
11441	1.11.1.7
4953	1.1.1.21
15720	6.1.1.27
11665	1.14.18.1
11152	3.2.1.23
10378	3.1.3.96
13490	2.4.1.85
6515	1.3.8.7
16454	-
73	1.5.1.15
15014	1.13.11.62
10556	3.1.8.1
7657	1.14.13.39
1198	4.4.1.1
4942	1.4.3.21
5464	1.18.1.3
85	2.7.1.48
8067	1.14.16.1
12404	3.1.3.25
13643	3.2.1.18
2699	3.2.1.132
15093	1.2.1.3
1074	2.6.1.42
13241	2.3.1
9741	3.5.2.6
7882	1.3.1.20
1256	1.5.1.33
10406	5.5.1.1
10286	3.5.1.23
14013	-
715	6.3.4.16
11093	1.1.1.1
10029	1.1.1.149
683	2.4.2
13367	3.5.1.88
1998	2.3.1.133
7789	1.1.1.21
13745	2.7.11.1
14810	1.11.1.16
12078	2.7.7.3
14973	1.2.1.27
13960	2.6.1.7
12046	2.6.1.7
7119	3.1.1.73
14544	3.5.3.15
6752	1.1.1.72
11833	3.4.22
6950	6.3.4.2
11616	1.1.3.9
12727	1.14.13.8
9663	3.1.2
12148	-
13729	-
9572	1.4.3.3
5195	4.2.1.59
13285	6.2.1.33
1233	3.5.3.7
15094	1.2.1.3
2430	2.4.1.17
9821	1.1.1.21
7259	3.8.1.5
15678	3.4.22.n14
9597	1.3.3.6
11837	3.4.22
14873	-
6911	1.2.1.3
2661	6.3.2.7
14082	1.14.11
2632	4.2.1.40
600	-
11123	2.8.3.9
1293	1.1.1.27
13909	-
16030	1.14.18.1
13266	3.2.1.122
6935	1.2.1.19
13280	2.4.1
4399	1.1.1.211
16492	2.7.1.81
2008	2.7.1.1
6527	1.11.1.7
10707	3.1.3.108
12788	1.10.3.2
13800	3.5.1.23
32	2.7.1.90
3135	1.1.1.184
11502	1.14.13.8
14310	1.3.5.6
6755	1.1.1
14100	4.2.3.110
3547	2.4.2.29
5361	2.4.1.217
200	3.6.1.15
684	3.6.1.22
10619	3.2.1.4
8049	1.1.3.15
16158	4.2.99.20
13821	3.1.2
13375	3.5.1.88
10594	3.2.1.70
15561	2.3.1.159
14939	1.1.1
11928	3.1.1.13
4606	2.3.1.41
15862	6.1.1.17
1113	2.7.1.11
9652	4.2.1.22
11628	3.4.23.16
926	2.3.2.2
11442	1.11.1.7
11627	3.4.22.51
15812	1.10.3.2
8059	1.1.1.184
15850	-
13998	1.14.14.1
12927	3.2.1.147
11554	1.1.1
129	3.1.3.5
10486	1.4.3.22
10979	4.4.1.5
3615	1.14.14.94
11337	1.14.14.1
9783	3.5.1
6476	3.2.1.20
13474	6.3.2.34
3559	3.2.1.74
14858	4.2.3.118
1483	3.5.1.26
14138	2.4.2.7
7882	1.1.1.213
233	3.6.1.45
2479	1.2.1.8
6930	1.2.1.3
6860	4.1.1.74
13964	2.6.1.7
7347	1.14.18.1
12064	1.14.15.16
796	3.1.3.9
14571	-
1575	4.2.1.51
13670	1.1.1.357
13627	2.4.1.19
13306	2.1.1.10
12953	2.3.1.13
10287	1.1.3.7
11135	1.2.1.3
6869	4.3.1
1811	1.1.3.10
12765	1.5.1.30
11267	3.1.3.5
11535	3.5.2.6
13111	3.2.1.21
6758	1.3.1.20
14476	3.4.24.18
14379	2.4.1.300
1100	4.3.1.23
7252	1.6.2.4
11549	1.1.1.184
15473	2.7.1.29
6776	1.1.1.2
2487	1.1.1.141
8080	1.1.1.184
13507	3.1.2.2
12645	4.4.1.19
2138	2.8.2.25
9043	2.3.3.13
11982	1.1.1.51
12705	1
12924	1.4.3.21
482	3.6.1.55
10100	1.1.1.n11
14358	2.3.1.224
12116	4.1.1.19
3226	2.7.1.127
15713	5.1.99.7
921	4.1.1.11
3928	2.7.7.43
200	3.6.1.5
1875	4.1.2
12819	3.4.11.21
14801	1.11.1.16
7124	1.1.1
2033	2.4.1.58
8227	6.3.1
6766	2.5.1.63
13418	-
1563	2.8.3.8
15869	3.1.3.4
2093	3.1.2.20
16126	3.4.21.5
16153	2.3.3.14
5281	1.1.1.2
2134	2.1.1.8
14142	3.4.11
6949	7.2.2.10
14289	2.7.4.21
6998	1.11.1.14
12969	4.1.2.4
8458	3.1.1
15111	1.13.11.11
10479	6.3.2.2
15966	1.3.5.2
1412	1.3.8.4
7067	1.14
15638	2.3.1.51
15421	2.7.4.9
2179	1.1.1.210
14173	2.7.1.31
13639	3.2.1.18
2181	1.1.1.62
1535	2.7.8.1
9546	3.2.1.21
12045	2.6.1.7
2450	1.1.1.1
14813	2.4.1.344
5351	4.3.1.16
3942	6.3.2.5
8850	1.1.1.86
15314	2.7.7.77
9893	1.1.1.105
6951	6.3.4.2
16034	3.5.1.16
15618	1.6.5.2
1430	3.1.4.44
14880	1.1.1.14
10649	1.1.1
10507	1.5.1.34
9673	4.2.1.119
8100	2.8.2.1
7316	2.7.2.3
12811	3.4.13.9
15954	1.14.14.1
15212	3.4.21
11909	1.1.1.101
15657	4.1.1
11890	1.17.3.2
13493	-
13839	1.1.1.21
12386	1.14.13.105
11854	3.4.21.4
13592	3.6.1.58
13757	3.4.24.27
14446	3.4.11
11456	3.2.1.15
13123	-
188	1.1.2.3
11644	3.1.4.1
11424	-
14817	3.4.21
10513	2.2.1.1
9850	1.13.11.12
14041	6.3.1.9
13381	1.3.1.9
1146	2.4.1.4
14771	-
6624	1.5.99.12
7681	3.5.1.16
11983	1.1.1.62
9858	3.2.1.31
6532	2.4.1.302
1168	2.1.1.68
3366	1.1.1.184
6611	3.5.2.6
6747	3.4.11.18
12737	3.1.2.20
15321	2.7.7.77
279	2.7.1.74
10871	4.99.1.1
12430	3.1.1.1
15925	-
11835	3.4.22
11198	1.11.1.1
11408	-
683	3.2.2.6
6152	2.1.1.68
16507	1.1.1.141
9887	3.1.1.1
14514	2.1.1.283
12052	2.7.1.66
13683	6.1.1.2
13179	4.4.1.3
15934	2.4.1.227
14736	1.1.1
6749	1.1.1.184
75	3.6.1.15
14470	3.2.1.199
16302	2.3.1.286
11736	3.4
14857	1.13.11.45
9565	1.1.1.153
4738	3.2.1.18
1586	4.1.1
13935	2.4.1.21
10570	3.4.13
10106	3.5.1.4
14871	1.14.14.42
11213	1.11.1.20
8170	1.13.11.12
14769	3.4.21.76
12441	3.2.1.122
6851	3.8.1.5
3168	2.7.1.67
7842	3.4.11.2
15795	1.10.3.2
14519	-
15580	3.6.1.63
75	5.6.1.7
1293	1.1.1.28
8201	6.3.4.5
1184	1.1.1.8
3766	4.2.1.113
1941	2.7.3.2
13810	3.1.2
16237	6.2.1.36
4051	2.3.1.179
8104	3.1.1.101
15671	1.2.4.1
3254	2.5.1.19
3715	3.1.8.1
201	2.7.4.8
12809	3.1.2
1591	2.1.3.6
1686	5.4.2.4
11321	5.4.2.3
14581	1.1.1
14292	3.1.3.97
14307	3.2.1.113
6883	2.7.1.1
15979	4.2.3
15281	2.7.1
14912	1.1.1.14
929	3.1.2.6
12972	2.7.1.151
13526	3.2.1.18
12431	3.1.1.1
11701	3.2.1.20
6534	1.3.8.7
13813	3.1.2
13439	-
6776	1.1.1.213
10417	3.6.1
11617	3.4.22.34
8029	1.1.3.15
16135	2.8.1.7
12601	2.6.1.42
8039	1.1.1.1
12112	1.1.1.2
511	2.4.2.4
9568	1.3.3.6
9735	3.4.13
7180	2.7.3.9
11730	3.4.21.62
12723	3.2.1.1
11762	1.1.1.2
9772	2.3.1
75	6.6.1.1
15036	2.1.2.1
102	2.7.3.9
7335	1.2.1.5
8104	3.1.2.12
149	4.1.3.16
12602	2.6.1.42
12487	3.5.4.43
12773	3.1.1
13521	2.4.1.187
9669	2.3.3.13
10794	1.1.1.21
6775	1.1.1
15086	1.2.1.88
10450	3.2.1.23
14174	3.4.21
13181	3.2.1.86
1421	1.13.99.1
9571	3.1.3.2
9618	3.2.1.85
10551	1.18.1.2
11017	3.2.1.3
7985	1.1.1.14
60	1.8.1.4
7139	3.1.2.2
6737	1.14.14.1
15099	1.8.1.4
8123	3.5.1.11
6086	2.3.1
13078	1.1.1.209
12692	1.4.3.21
12245	1.14.18.9
2316	-
572	6.3.4.5
14949	3.2.1.23
9765	3.2.1.17
15768	1.10.3.2
2041	2.5.1.1
11581	3.4.22.43
2993	5.3.1.4
317	2.1.1.228
7957	1.4.9.1
6743	3.4.14.11
715	6.3.5.5
9844	3.2.1.25
7902	2.8.2.1
15917	3.2.1.31
3768	2.1.1.28
15151	1.11.1.7
14003	2.4.1.69
15382	1.3.1
10306	3.5.1.23
8204	3.1.3.2
14231	3.5.4.11
11815	3.4.11.19
15274	3.5
11559	2.4.1.17
2110	2.4.1.5
11596	4.3.1.24
6921	6.3.4.2
151	4.1.1.49
10637	1.8.1.9
521	1.2.1.19
7168	1.14.20.1
16382	5.1.3
3915	1.17.1.8
15291	1.2.4.1
6151	2.1.1.68
13753	2.7.11.1
14655	2.1.2.11
14192	2.7.11.1
903	4.1.3.17
171	2.3.3.13
12370	3.7.1.8
11835	3.4.22.2
10590	-
13992	1.14.14.1
8991	1.3.1.38
9885	1.13.11.12
15749	-
14285	1.1.99.36
15797	1.3.3.5
9755	2.3.1.47
15132	2.1.1.144
12080	3.2.1.51
13288	1.2.1.9
16141	1.1.2.8
395	1.1.1.156
9865	2.4.1.17
8120	3.5.1.14
16140	3.4.22.69
9261	5.4.2.8
9869	3.2.1.22
16415	4.2.99.24
16343	1.5.1
15492	3.1.2.23
10113	3.5.1.4
8162	-
2874	3.1.3.2
14330	3.4.23.20
7844	1.2.1.13
10436	3.1.2.6
912	2.7.2.4
1359	1.1.1.376
211	3.1.3.5
15798	1.10.3.2
14065	6.3.1.9
12916	2.3.1.16
12388	2.7.1.14
4093	2.7.11.5
10093	3.4.11.4
7783	1.1.1.48
9897	1.1.1.159
10920	3.4.22.10
9647	2.8.2.8
8047	1.1.1.10
13823	3.1.2
4907	4.1.3.43
11821	3.2.1.21
434	1.2.1.21
9559	2.7.1.1
12187	1.17.4.2
7848	2.7.9.1
376	1.11.1.9
6948	1.2.1.3
16299	2.3.1.286
566	1.6.5.9
13393	3.4.22.56
111	2.7.1.15
11991	1.1.1.21
16027	1.14.14.86
14830	2.3.1.196
15023	5.3.99.2
9587	3.5.3.1
12586	3
10870	1.5.1.2
14376	2.4.1.299
5156	3.5.1.4
8675	5.1.3.5
11260	1.1.1
10756	1.1.1.1
7145	1.14.14.55
1303	2.7.1.29
15029	5.3.99.2
10368	3.4.11.3
12096	1.3.1.20
1049	3.5.1.16
14481	3.4.24.18
744	1.1.1.83
15242	2.7.11.1
15352	4.1.2.47
13704	3.4.21.62
9609	6.3.2.10
14297	3.1.3.97
12035	1.2.3.14
297	3.6.1.9
13797	3.2.1.2
11785	3.4.22
8707	1.14.11.13
7075	4.1.2.55
3452	4.2.1.68
15096	1.2.1.3
4	5.3.1.1
15006	6.1.1.17
7644	2.7.2.10
7274	3.4.13
321	3.2.2.1
16038	1.3.99.4
12940	2.5.1.17
10200	1.1.1
11597	3.4.22.51
1146	2.4.1.10
2874	3.1.3.29
7183	1.3.3.10
10833	4.4.1.5
15107	1.1.1.40
15050	5.3.1.6
7765	6.3.2.1
15908	1.13.11.52
15489	3.1.2
12874	1.14.14.145
13445	2.7.11.13
15705	3.4.22.28
11557	2.3.1.75
7185	3.1.3.48
9730	3.2.1.17
10849	1.1.1
